Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1690.2389,-17013.4637,-3336.3517,84.01299623999999,-18703.7026,-3252.33870376,-21956.04130376,17
1,-1680.2501,-17090.0862,-3274.2526,84.2749956,-18770.336300000003,-3189.9776044,-21960.3139044,17
2,-1717.6983,-17244.7084,-3235.981,83.10564864,-18962.4067,-3152.8753513600004,-22115.282051359998,17
3,-1734.986,-17053.6741,-3327.7868,82.85581943999999,-18788.6601,-3244.93098056,-22033.591080560003,17
4,-1690.2287,-17228.9267,-3133.287,83.26078776,-18919.1554,-3050.02621224,-21969.18161224,17
5,-1728.9143,-17161.1363,-3174.3375,82.42977456,-18890.0506,-3091.90772544,-21981.95832544,17
6,-1707.5498,-17015.2006,-3322.9886,83.18826143999999,-18722.7504,-3239.80033856,-21962.550738560003,17
7,-1715.6334,-17141.5147,-3255.1973,81.85080384,-18857.1481,-3173.34649616,-22030.49459616,17
8,-1698.151,-17120.578,-3259.6259,82.86178104,-18818.729000000003,-3176.76411896,-21995.493118960003,17
9,-1689.6908,-17261.0699,-3103.7532,83.58214176,-18950.7607,-3020.17105824,-21970.93175824,17
10,-1668.2187,-17138.1119,-3257.6317,85.59558648000001,-18806.3306,-3172.03611352,-21978.366713519998,17
11,-1721.2699,-17116.0079,-3224.3395,84.31869888,-18837.2778,-3140.02080112,-21977.298601119997,17
12,-1695.0337,-17144.6246,-3270.3582,85.15801728,-18839.6583,-3185.20018272,-22024.85848272,17
13,-1715.639,-17064.4206,-3330.5657,85.13723736,-18780.0596,-3245.42846264,-22025.48806264,17
14,-1702.3064,-17101.1836,-3274.2243,82.85471064000001,-18803.49,-3191.3695893599997,-21994.85958936,17
15,-1739.3431,-17019.7912,-3308.0654,83.56140432,-18759.134299999998,-3224.50399568,-21983.638295679997,17
16,-1720.8576,-17040.1467,-3347.7602,82.99548504,-18761.0043,-3264.76471496,-22025.769014960002,17
17,-1677.3713,-17067.4842,-3321.8419,84.14895096000001,-18744.855499999998,-3237.69294904,-21982.548449039998,17
18,-1713.8304,-17138.4498,-3229.9408,84.91745376,-18852.280199999997,-3145.0233462399997,-21997.303546239997,17
19,-1723.6172,-17216.8369,-3170.6379,84.11060736,-18940.4541,-3086.5272926400003,-22026.981392640002,17
