Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1745.7774,-17186.5039,-3076.6279,1866.954,-1192.375,-18932.2813,-2402.0489,-21334.330199999997,18
1,-1713.5447,-17137.8041,-3107.3558,1862.1817,-1203.5318,-18851.3488,-2448.7059,-21300.0547,18
2,-1708.1576,-17241.0194,-3087.9474,1859.961,-1205.5952,-18949.177,-2433.5816,-21382.7586,18
3,-1674.3128,-17225.6829,-3107.6172,1875.6999,-1216.4642,-18899.9957,-2448.3815,-21348.3772,18
4,-1687.0808,-17071.8145,-3260.9252,1867.6816,-1204.7233,-18758.8953,-2597.9669000000004,-21356.862200000003,18
5,-1663.6563,-17116.9519,-3151.5682,1866.6799,-1207.5221,-18780.6082,-2492.4103999999998,-21273.0186,18
6,-1690.9865,-17137.0275,-3152.2562,1858.1655,-1188.4847,-18828.014,-2482.5753999999997,-21310.5894,18
7,-1663.6581,-17240.3998,-3183.1296,1853.6484,-1189.8922,-18904.0579,-2519.3734000000004,-21423.4313,18
8,-1694.8318,-17072.8446,-3226.6411,1879.9714,-1220.5445,-18767.6764,-2567.2142,-21334.890600000002,18
9,-1670.8088,-17203.3886,-3154.5766,1864.1284,-1208.3433,-18874.197399999997,-2498.7915,-21372.988899999997,18
10,-1691.3468,-17152.1532,-3131.6524,1859.4176,-1193.2385,-18843.5,-2465.4732999999997,-21308.973299999998,18
11,-1714.0345,-17102.9895,-3152.9704,1853.7854,-1181.9527,-18817.024,-2481.1377,-21298.161700000004,18
12,-1718.9164,-17290.7233,-2981.7764,1844.3118,-1179.259,-19009.6397,-2316.7236000000003,-21326.363299999997,18
13,-1715.7715,-17196.1126,-3103.4897,1850.9457,-1185.733,-18911.8841,-2438.277,-21350.1611,18
14,-1708.075,-17261.8021,-3022.9829,1853.9839,-1198.3996,-18969.8771,-2367.3986,-21337.275700000002,18
15,-1679.7432,-17137.463,-3149.1365,1855.6943,-1198.8462,-18817.2062,-2492.2884,-21309.4946,18
16,-1694.7964,-17245.6247,-3166.633,1860.5138,-1193.158,-18940.4211,-2499.2771999999995,-21439.6983,18
17,-1692.0912,-17136.3162,-3175.93,1856.7102,-1204.517,-18828.4074,-2523.7367999999997,-21352.1442,18
18,-1708.7357,-17202.2717,-3137.1621,1850.6622,-1195.1685,-18911.007400000002,-2481.6684,-21392.675800000005,18
19,-1703.8984,-17154.0625,-3155.2377,1868.0974,-1203.742,-18857.9609,-2490.8823,-21348.8432,18
