Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-62.19369999999993,-83.91439999999886,121.96889999999996,-7.957017359999982,-146.10810000000083,114.01188264000032,-32.09621736000008,16
1,-57.44379999999991,-110.24790000000144,144.33280000000002,-8.024228640000015,-167.69170000000224,136.30857135999977,-31.383128639999768,16
2,-50.291500000000056,-128.3960999999984,156.67709999999994,-7.596493919999997,-178.68760000000117,149.08060607999982,-29.606993920006857,16
3,-58.54609999999994,-112.56000000000097,155.2727999999998,-8.00311680000001,-171.10609999999838,147.2696831999999,-23.836416799999938,16
4,-52.13980000000012,-132.44169999999968,169.9945000000002,-7.483620959999987,-184.58149999999978,162.51087904000002,-22.07062095999879,16
5,-52.420399999999916,-152.23790000000264,190.50420000000008,-7.805566799999992,-204.65830000000392,182.69863320000007,-21.959666800005607,16
6,-57.22789999999999,-118.50000000000102,154.60500000000008,-7.470133200000001,-175.72790000000236,147.13486679999983,-28.593033200000264,16
7,-56.5159999999999,-115.41960000000023,153.03589999999963,-8.063477280000017,-171.93560000000014,144.97242271999966,-26.963177280001787,16
8,-60.354300000000094,-123.54460000000051,155.4527999999998,-8.832355919999994,-183.89890000000105,146.6204440799998,-37.278455919998464,16
9,-61.7886,-159.90469999999902,201.26939999999996,-9.113505839999998,-221.6932999999981,192.1558941599998,-29.537405839998314,16
10,-53.99329999999996,-160.07360000000034,194.03790000000004,-8.325841680000021,-214.06690000000117,185.7120583200001,-28.35484168000471,16
11,-53.42970000000002,-158.64249999999964,186.80730000000034,-7.947681840000012,-212.07219999999984,178.85961816000042,-33.2125818399976,16
12,-59.46909999999994,-148.8402999999987,181.74359999999984,-8.485722719999988,-208.3093999999968,173.25787727999958,-35.05152271999577,16
13,-52.38079999999995,-137.88030000000134,173.20800000000003,-7.948423439999994,-190.26110000000062,165.25957655999974,-25.00152344000037,16
14,-59.71549999999998,-149.03520000000003,191.2373999999997,-8.718896879999997,-208.7507000000016,182.5185031199997,-26.23219688000188,16
15,-55.747500000000066,-152.73459999999864,189.0331000000001,-8.614792079999999,-208.48209999999983,180.41830791999996,-28.06379207999578,16
16,-58.37960000000006,-135.25770000000176,180.38429999999994,-8.33660496,-193.63729999999953,172.0476950399996,-21.589604959994517,16
17,-47.710199999999986,-128.33100000000007,159.38760000000008,-7.172204400000005,-176.04119999999756,152.2153956000002,-23.825804400001516,16
18,-52.83019999999984,-140.98890000000335,175.78909999999968,-7.177725360000004,-193.81910000000317,168.61137463999967,-25.20772536000618,16
19,-50.81409999999989,-134.8171000000018,171.7511,-7.108593120000005,-185.63120000000077,164.64250687999976,-20.98869312000329,16
