Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1771.6113,-17622.3083,-3379.2595,1967.9225,-1264.3824,-19393.9196,-2675.7194,-22069.639,21
1,-1784.6317,-17683.9285,-3285.3107,1962.0257,-1266.7376,-19468.5602,-2590.0226000000002,-22058.582800000004,21
2,-1781.112,-17757.7223,-3275.4896,1955.1981,-1260.084,-19538.834300000002,-2580.3755,-22119.2098,21
3,-1808.4514,-17689.0386,-3306.0539,1953.1474,-1255.9345,-19497.489999999998,-2608.841,-22106.330999999995,21
4,-1768.8052,-17580.5821,-3410.9096,1967.8564,-1267.8208,-19349.3873,-2710.874,-22060.2613,21
5,-1754.1459,-17563.2847,-3378.4685,1975.9267,-1282.7675,-19317.4306,-2685.3093,-22002.7399,21
6,-1764.4174,-17655.0236,-3307.5554,1969.9306,-1271.8009,-19419.441,-2609.4257000000002,-22028.8667,21
7,-1776.453,-17648.7911,-3292.2158,1978.6293,-1282.701,-19425.2441,-2596.2875,-22021.531600000002,21
8,-1767.3408,-17509.4679,-3401.1624,1971.3528,-1274.6526,-19276.8087,-2704.4622,-21981.270900000003,21
9,-1804.4584,-17617.0003,-3366.685,1949.1784,-1244.1392,-19421.4587,-2661.6458000000002,-22083.1045,21
10,-1774.9954,-17497.3018,-3422.757,1973.8193,-1277.8829,-19272.2972,-2726.8206,-21999.117800000004,21
11,-1774.785,-17681.0896,-3275.3085,1961.2272,-1255.6066,-19455.8746,-2569.6879,-22025.562499999996,21
12,-1774.6655,-17722.0663,-3269.8534,1965.3379,-1269.0645,-19496.731799999998,-2573.58,-22070.3118,21
13,-1769.7502,-17726.021,-3212.4457,1957.6834,-1255.7925,-19495.7712,-2510.5548000000003,-22006.325999999997,21
14,-1776.8485,-17614.8164,-3350.8816,1963.24,-1260.5549,-19391.6649,-2648.1965,-22039.861399999998,21
15,-1788.8551,-17703.3226,-3241.4072,1957.8157,-1256.2285,-19492.1777,-2539.8199999999997,-22031.997700000004,21
16,-1796.9275,-17799.4954,-3180.3449,1947.0853,-1264.5493,-19596.4229,-2497.8089,-22094.2318,21
17,-1782.3828,-17693.1404,-3233.0518,1956.7195,-1267.2713,-19475.5232,-2543.6036000000004,-22019.126800000002,21
18,-1765.8509,-17749.6189,-3264.564,1959.5451,-1263.4174,-19515.469800000003,-2568.4363,-22083.9061,21
19,-1776.4066,-17862.6121,-3113.2736,1959.375,-1262.0055,-19639.018699999997,-2415.9040999999997,-22054.922799999997,21
