Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-29.1584,-482.4375,-268.0803,11.48911992,-511.59590000000003,-256.59118008,-768.1870800800001,19
1,-31.2886,-490.7436,-256.9663,11.70291312,-522.0322,-245.26338687999998,-767.29558688,19
2,-30.6123,-514.1381,-241.6118,11.504063519999999,-544.7504,-230.10773648,-774.85813648,19
3,-34.0515,-494.8537,-259.1456,11.90397024,-528.9052,-247.24162976,-776.14682976,19
4,-36.0989,-479.1723,-262.6571,11.323456559999999,-515.2712,-251.33364344,-766.6048434400001,19
5,-33.0354,-488.7656,-268.4519,11.30393664,-521.801,-257.14796336,-778.9489633600001,19
6,-27.7721,-538.9167,-215.6055,11.44140768,-566.6888,-204.16409232,-770.85289232,19
7,-33.5911,-479.606,-268.3452,11.235003840000001,-513.1971,-257.11019616,-770.30729616,19
8,-34.1349,-482.5604,-267.6219,10.92283848,-516.6953,-256.69906152,-773.39436152,19
9,-27.4309,-518.3062,-249.4689,10.97292888,-545.7370999999999,-238.49597111999998,-784.2330711199999,19
10,-35.9572,-492.8743,-267.3947,10.96194024,-528.8315,-256.43275976,-785.2642597600001,19
11,-31.4086,-491.1113,-267.4079,11.78180856,-522.5199,-255.62609143999998,-778.14599144,19
12,-27.6788,-484.8368,-258.7193,11.48455656,-512.5156,-247.23474344,-759.7503434399999,19
13,-31.8438,-471.8914,-283.5186,11.75519232,-503.73519999999996,-271.76340768,-775.49860768,19
14,-31.1195,-475.9781,-270.1341,11.43045432,-507.0976,-258.70364567999997,-765.8012456800001,19
15,-36.3082,-475.4836,-274.4919,11.15244576,-511.7918,-263.33945424,-775.13125424,19
16,-29.4679,-485.3174,-269.9667,11.33114256,-514.7853,-258.63555744,-773.42085744,19
17,-33.4097,-485.1434,-260.8086,11.38902912,-518.5531,-249.41957088,-767.9726708799999,19
18,-26.7747,-484.5431,-273.6017,11.424096,-511.3178,-262.177604,-773.495404,19
19,-36.9876,-475.6452,-272.022,11.068128,-512.6328,-260.953872,-773.586672,19
