Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-38.6406,-462.5664,-272.4912,10.72240848,-501.207,-261.76879152,-762.97579152,21
1,-31.818,-499.0512,-254.3733,10.88961696,-530.8692,-243.48368304,-774.3528830399999,21
2,-35.5146,-519.5687,-232.6619,10.7828604,-555.0833,-221.8790396,-776.9623396000001,21
3,-31.6835,-521.7149,-229.9497,10.54377504,-553.3983999999999,-219.40592496,-772.8043249599999,21
4,-34.4816,-485.4333,-264.0781,11.36933208,-519.9149,-252.70876792,-772.6236679199999,21
5,-30.8679,-455.643,-275.9332,10.92603672,-486.5109,-265.00716328,-751.51806328,21
6,-39.4724,-454.415,-286.2134,11.085122160000001,-493.8874,-275.12827783999995,-769.01567784,21
7,-34.7359,-458.0403,-283.5353,11.193687359999998,-492.7762,-272.34161264,-765.11781264,21
8,-30.1054,-458.5349,-283.3597,11.40874992,-488.64029999999997,-271.95095008,-760.59125008,21
9,-32.2493,-464.2084,-281.2736,11.260244160000001,-496.4577,-270.01335584,-766.47105584,21
10,-27.3281,-456.9371,-297.9109,11.545570080000001,-484.2652,-286.36532992,-770.6305299200001,21
11,-33.2078,-466.4054,-287.6709,11.36553192,-499.6132,-276.30536808,-775.9185680800001,21
12,-30.3237,-470.3395,-286.5077,11.16476712,-500.66319999999996,-275.34293288,-776.00613288,21
13,-34.2496,-477.9508,-270.9274,11.23292736,-512.2004000000001,-259.69447263999996,-771.89487264,21
14,-34.9968,-482.3143,-275.0186,10.895295599999999,-517.3111,-264.1233044,-781.4344044,21
15,-30.2914,-472.6459,-277.0778,11.23072416,-502.9373,-265.84707584,-768.78437584,21
16,-35.0982,-477.2611,-269.5094,11.12128704,-512.3593,-258.38811296,-770.74741296,21
17,-35.0233,-489.4842,-267.9063,11.10289464,-524.5074999999999,-256.80340536,-781.3109053599999,21
18,-32.2256,-483.3772,-267.1502,11.29389984,-515.6028,-255.85630016,-771.4591001599999,21
19,-32.0083,-496.6441,-255.9845,11.1864096,-528.6524,-244.7980904,-773.4504903999999,21
