Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-30.378699999999913,-124.68450000000252,136.21120000000002,-23.24950000000004,47.6220000000001,-155.0632000000022,160.58370000000053,5.520500000001107,25
1,-35.51790000000004,-132.4372000000002,145.65779999999972,-26.708200000000005,49.56780000000015,-167.95510000000206,168.5174000000003,0.5623000000009597,25
2,-31.975600000000014,-120.71749999999872,131.45579999999984,-23.518899999999917,44.79740000000015,-152.6931000000003,152.73430000000008,0.041200000002504567,25
3,-28.905800000000134,-97.71679999999935,110.91649999999981,-23.386500000000154,45.57980000000006,-126.62259999999856,133.10979999999972,6.487199999997529,25
4,-29.546399999999966,-119.45270000000056,127.93000000000006,-24.31749999999991,44.57910000000004,-148.99909999999983,148.19160000000022,-0.8074999999986403,25
5,-30.001099999999997,-118.88869999999764,127.64509999999996,-23.6700000000001,43.57099999999983,-148.88979999999628,147.5460999999999,-1.3436999999959198,25
6,-26.476299999999974,-127.67349999999817,138.57810000000023,-19.951500000000067,40.20199999999994,-154.14979999999724,158.82860000000056,4.67880000000514,25
7,-24.419299999999986,-116.91449999999975,128.45290000000006,-19.644300000000158,39.406999999999954,-141.33380000000244,148.21559999999965,6.881799999997156,25
8,-30.269699999999958,-113.28419999999733,119.6036000000002,-22.105999999999995,41.50849999999997,-143.55389999999613,139.00609999999995,-4.547799999994368,25
9,-25.43189999999997,-121.86559999999969,128.85260000000005,-22.512400000000014,41.59649999999988,-147.29749999999922,147.93669999999992,0.6392000000012104,25
10,-29.03819999999988,-121.57400000000234,130.13539999999995,-24.062199999999933,39.32200000000009,-150.61220000000066,145.39519999999987,-5.216999999999871,25
11,-31.40829999999986,-127.25719999999893,141.17180000000008,-25.20559999999992,44.9330999999998,-158.66549999999927,160.8992999999997,2.233799999999519,25
12,-30.740199999999902,-109.26059999999904,118.47660000000025,-24.61499999999998,43.02179999999984,-140.00079999999758,136.8834000000001,-3.117400000001112,25
13,-30.901599999999853,-122.6520000000005,129.96030000000025,-23.49049999999994,43.978600000000114,-153.55359999999808,150.4484,-3.105199999998149,25
14,-25.244300000000102,-124.92369999999846,132.07990000000018,-23.73620000000011,40.639299999999906,-150.16799999999836,148.98299999999995,-1.1849999999927832,25
15,-27.68329999999988,-113.27789999999851,127.96890000000008,-22.181699999999836,39.90609999999998,-140.96119999999837,145.69330000000048,4.732100000002447,25
16,-31.440499999999933,-105.60900000000015,116.21020000000016,-25.55069999999995,42.81710000000004,-137.04949999999894,133.47660000000002,-3.5728999999957978,25
17,-36.40079999999983,-81.76330000000132,101.62630000000036,-24.61030000000008,45.52949999999984,-118.16410000000161,122.54549999999989,4.381399999997484,25
18,-39.06059999999995,-62.730100000001414,86.59229999999968,-26.245199999999926,50.328500000000105,-101.7906999999982,110.67559999999986,8.88489999999797,25
19,-40.94130000000007,-83.93309999999963,107.77669999999995,-28.43289999999999,51.614599999999996,-124.8743999999997,130.9584000000002,6.084000000000856,25
