Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-38.57,-496.9623,-246.4888,133.2097,-130.9194,-535.5323000000001,-244.1985,-779.7308,20
1,-39.0185,-479.9687,-256.9854,135.8227,-135.0678,-518.9872,-256.2305,-775.2177000000001,20
2,-32.1382,-478.0583,-256.9721,136.1865,-135.709,-510.19649999999996,-256.4946,-766.6911,20
3,-40.9181,-487.008,-248.7089,133.2759,-131.4695,-527.9261,-246.9025,-774.8286,20
4,-33.387,-466.3823,-272.459,138.5112,-136.8651,-499.7693,-270.8129,-770.5822,20
5,-35.463,-535.4158,-222.1265,138.7947,-134.9003,-570.8788,-218.23209999999997,-789.1108999999999,20
6,-32.6645,-511.1039,-231.9998,138.6435,-136.0418,-543.7684,-229.3981,-773.1664999999999,20
7,-34.0407,-467.8457,-276.4567,137.9914,-136.0159,-501.88640000000004,-274.4812,-776.3676,20
8,-29.4967,-479.5599,-262.3144,137.6607,-134.0877,-509.0566,-258.7414,-767.798,20
9,-31.0421,-462.4993,-279.4494,138.9789,-136.119,-493.5414,-276.58950000000004,-770.1309,20
10,-35.2614,-460.0601,-277.6965,139.3806,-135.8593,-495.32149999999996,-274.1752,-769.4967,20
11,-30.6239,-480.4215,-261.8894,140.4295,-138.0369,-511.0454,-259.4968,-770.5422000000001,20
12,-34.5569,-491.9094,-258.8362,138.1993,-135.2951,-526.4663,-255.93200000000002,-782.3983000000001,20
13,-28.5917,-499.5239,-247.6653,137.5284,-135.8893,-528.1156,-246.0262,-774.1417999999999,20
14,-31.5439,-478.0288,-262.6292,137.8213,-135.0775,-509.5727,-259.8854,-769.4581,20
15,-33.0914,-475.9302,-267.352,136.3235,-134.1419,-509.02160000000003,-265.1704,-774.192,20
16,-27.1876,-509.1038,-229.9641,136.229,-135.5548,-536.2914,-229.2899,-765.5812999999999,20
17,-34.2561,-519.9983,-227.5578,133.5499,-129.6123,-554.2544,-223.62019999999998,-777.8746000000001,20
18,-35.7701,-456.8599,-274.6696,135.6525,-134.8078,-492.63,-273.82489999999996,-766.4549,20
19,-35.8824,-545.7717,-201.4311,134.7501,-133.1936,-581.6541,-199.8746,-781.5287000000001,20
