Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-45.51170000000015,-53.720400000000495,85.4834999999996,-32.22229999999996,60.52310000000003,-99.23210000000267,113.78429999999946,14.552200000000425,28
1,-44.8284,-57.97229999999735,89.40639999999996,-32.378199999999964,61.04000000000008,-102.80069999999438,118.06820000000005,15.267500000003793,28
2,-42.96370000000004,-53.70990000000148,80.35020000000014,-29.741700000000037,59.85549999999995,-96.67360000000014,110.46399999999983,13.79040000000191,28
3,-47.849799999999995,-50.24460000000073,80.01560000000003,-31.003299999999996,61.04480000000001,-98.09440000000234,110.05709999999982,11.962699999993902,28
4,-43.73900000000014,-46.411500000003,71.15119999999999,-30.615800000000064,60.307499999999834,-90.15050000000247,100.84289999999953,10.692399999998543,28
5,-43.934800000000195,-49.93459999999811,79.21269999999976,-30.218899999999934,56.603699999999975,-93.86939999999873,105.59749999999957,11.728100000001291,28
6,-42.69649999999995,-51.88829999999882,85.01460000000009,-31.1592,59.81819999999988,-94.584799999999,113.67359999999996,19.088799999998173,28
7,-44.5716000000001,-51.959000000000856,86.57860000000005,-32.368799999999965,60.780300000000096,-96.530600000003,114.99009999999998,18.459499999998798,28
8,-47.96450000000003,-34.40770000000305,74.03609999999986,-33.03980000000004,61.84489999999988,-82.37220000000605,102.84120000000019,20.46899999999141,28
9,-48.3463,-48.448499999999115,85.22659999999973,-35.104499999999945,61.788500000000056,-96.79480000000183,111.91059999999982,15.11579999999708,28
10,-45.89809999999991,-51.518100000002505,80.64430000000004,-32.104199999999935,60.098599999999834,-97.41620000000307,108.63870000000017,11.222499999998035,28
11,-47.530800000000106,-64.61609999999968,89.66649999999996,-34.49509999999998,60.62180000000012,-112.14690000000019,115.79320000000055,3.646300000003066,28
12,-34.99580000000007,-64.5267000000008,89.80499999999981,-30.14800000000008,55.46769999999998,-99.52249999999856,115.12470000000016,15.60220000000254,28
13,-45.32680000000016,-63.439500000000635,85.51809999999978,-33.403499999999894,58.11879999999982,-108.7663000000017,110.23339999999973,1.4670999999998457,28
14,-42.26360000000013,-73.14879999999869,93.65240000000009,-33.767399999999924,58.2871999999999,-115.41239999999584,118.17220000000006,2.759800000009591,28
15,-39.64180000000001,-68.57180000000056,90.35060000000013,-29.628299999999967,56.247099999999904,-108.21359999999834,116.96940000000006,8.755799999996725,28
16,-35.544000000000025,-62.513900000000206,80.86799999999994,-27.256300000000095,51.4155999999999,-98.05790000000161,105.02729999999951,6.969399999995176,28
17,-48.2180999999998,-61.64859999999925,97.10229999999967,-33.24769999999995,61.24149999999983,-109.86669999999839,125.09609999999952,15.229399999999941,28
18,-45.13129999999991,-65.42840000000047,94.47329999999988,-32.23650000000009,60.8014,-110.55970000000173,123.03819999999979,12.478499999994028,28
19,-49.95780000000004,-54.16450000000043,87.16960000000023,-35.255799999999994,61.99359999999996,-104.12230000000204,113.9074000000004,9.785099999996874,28
