Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-31.276,-453.0028,-287.4301,11.964296880000001,-484.2788,-275.46580312,-759.74460312,33
1,-33.9754,-460.3998,-292.848,11.869058879999999,-494.3752,-280.97894112,-775.35414112,33
2,-29.2738,-468.1226,-282.0719,11.773064159999999,-497.39639999999997,-270.29883584000004,-767.69523584,33
3,-31.1191,-441.236,-296.8324,11.55694968,-472.3551,-285.27545032,-757.63055032,33
4,-33.9888,-430.7262,-300.0038,11.69930664,-464.71500000000003,-288.30449336000004,-753.0194933600001,33
5,-30.2797,-432.3748,-299.2126,11.90979432,-462.6545,-287.30280568,-749.95730568,33
6,-29.3204,-456.0021,-293.3303,12.12411384,-485.3225,-281.20618616,-766.5286861600001,33
7,-31.4876,-438.9451,-294.7003,11.80234944,-470.4327,-282.89795056,-753.3306505600001,33
8,-30.965,-442.7581,-293.3886,11.830968,-473.7231,-281.557632,-755.280732,33
9,-29.3765,-446.5081,-291.3332,11.341781999999998,-475.88460000000003,-279.99141799999995,-755.876018,33
10,-31.7516,-441.2447,-286.7259,11.60144712,-472.9963,-275.12445288000004,-748.12075288,33
11,-28.8525,-434.1887,-293.5968,11.56745808,-463.0412,-282.02934192,-745.0705419199999,33
12,-33.4482,-458.1237,-284.0675,11.244602879999999,-491.57189999999997,-272.82289712,-764.39479712,33
13,-33.3636,-449.1815,-285.3798,11.894798159999999,-482.54510000000005,-273.48500184,-756.0301018399999,33
14,-30.4648,-448.1114,-297.7435,11.45012328,-478.57620000000003,-286.29337671999997,-764.86957672,33
15,-32.5321,-448.2306,-295.9919,11.648952,-480.7627,-284.342948,-765.105648,33
16,-31.7714,-461.6394,-290.5947,11.56999752,-493.4108,-279.02470248,-772.43550248,33
17,-34.6854,-458.8855,-277.2542,11.67720984,-493.5709,-265.57699016000004,-759.14789016,33
18,-33.1041,-472.6497,-268.9195,11.45482704,-505.7538,-257.46467296000003,-763.21847296,33
19,-29.7666,-473.7516,-254.7222,11.57228352,-503.5182,-243.14991648,-746.6681164799999,33
