Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1814.5853,-17746.5548,-3306.9783,86.40441216,-19561.1401,-3220.57388784,-22781.713987839998,36
1,-1766.3903,-17724.6045,-3379.2491,88.60189752000001,-19490.9948,-3290.64720248,-22781.642002480003,36
2,-1798.4641,-17631.043,-3464.5289,88.60878432,-19429.507100000003,-3375.92011568,-22805.427215680003,36
3,-1792.9777,-17681.1058,-3475.9401,91.31920056,-19474.0835,-3384.62089944,-22858.70439944,36
4,-1792.3085,-17666.5269,-3453.4012,90.56831688,-19458.8354,-3362.8328831199997,-22821.66828312,36
5,-1800.9668,-17589.1797,-3512.1793,90.11851847999999,-19390.1465,-3422.0607815199996,-22812.207281519997,36
6,-1781.8948,-17675.5154,-3461.6261,89.99741592000001,-19457.4102,-3371.62868408,-22829.03888408,36
7,-1782.2433,-17769.5818,-3383.5119,88.90467336,-19551.825100000002,-3294.60722664,-22846.432326640002,36
8,-1738.9581,-17594.7539,-3514.3045,91.22235336,-19333.712,-3423.0821466400002,-22756.794146639997,36
9,-1754.2229,-17706.9206,-3432.0686,90.89600399999999,-19461.143500000002,-3341.172596,-22802.316096000002,36
10,-1781.4833,-17721.5781,-3435.4434,88.8297192,-19503.0614,-3346.6136808,-22849.6750808,36
11,-1783.8847,-17725.9561,-3465.5812,91.68698448,-19509.840799999998,-3373.89421552,-22883.73501552,36
12,-1777.5177,-17829.4838,-3294.4304,86.2912332,-19607.001500000002,-3208.1391668,-22815.1406668,36
13,-1776.038,-17911.9418,-3211.9792,87.33282768,-19687.9798,-3124.6463723200004,-22812.626172320004,36
14,-1782.2691,-17971.5319,-3166.9487,86.37864984,-19753.801000000003,-3080.57005016,-22834.371050160004,36
15,-1761.8857,-17897.4066,-3231.9503,87.2404776,-19659.292299999997,-3144.7098224,-22804.002122399997,36
16,-1802.4005,-17738.5901,-3340.8793,85.56315192,-19540.9906,-3255.31614808,-22796.306748080002,36
17,-1793.5415,-17762.0907,-3358.9948,88.19735616,-19555.6322,-3270.79744384,-22826.42964384,36
18,-1823.319,-17666.6125,-3449.927,87.94092672,-19489.9315,-3361.9860732800003,-22851.91757328,36
19,-1759.3329,-17873.0553,-3384.5994,88.99472087999999,-19632.3882,-3295.60467912,-22927.99287912,36
