Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1812.9449,-17963.2879,-2963.6555,1920.9702,-1173.8351,-19776.232799999998,-2216.5204,-21992.7532,8
1,-1805.2533,-18041.5783,-2979.3313,1919.6755,-1167.2894,-19846.8316,-2226.9451999999997,-22073.776800000003,8
2,-1855.8427,-18127.366,-2934.051,1905.4013,-1154.9203,-19983.208700000003,-2183.5699999999997,-22166.778700000003,8
3,-1853.6226,-18044.9637,-2930.3653,1903.5113,-1154.8159,-19898.5863,-2181.6699,-22080.256200000003,8
4,-1837.9031,-17935.7113,-3082.0258,1916.1223,-1169.1477,-19773.6144,-2335.0512,-22108.6656,8
5,-1834.9198,-18079.7387,-2943.3434,1913.5566,-1160.2062,-19914.6585,-2189.9930000000004,-22104.651500000004,8
6,-1834.748,-18152.2786,-2886.9168,1900.87,-1149.5734,-19987.0266,-2135.6202000000003,-22122.646800000002,8
7,-1856.1619,-18033.0363,-2985.486,1913.0936,-1165.0795,-19889.1982,-2237.4719,-22126.6701,8
8,-1813.1842,-17959.0123,-3084.0972,1916.3491,-1169.3414,-19772.1965,-2337.0895,-22109.286,8
9,-1857.6011,-18020.1473,-3044.5149,1908.997,-1170.9562,-19877.7484,-2306.4741000000004,-22184.2225,8
10,-1857.5983,-17989.4404,-3099.2443,1907.7402,-1173.5258,-19847.0387,-2365.0298999999995,-22212.0686,8
11,-1791.6035,-18079.7386,-3017.7531,1905.7698,-1172.4046,-19871.3421,-2284.3878999999997,-22155.730000000003,8
12,-1858.373,-17900.4027,-3117.9928,1903.0388,-1153.3687,-19758.7757,-2368.3226999999997,-22127.0984,8
13,-1855.6924,-17909.8642,-3111.9561,1912.3848,-1158.6285,-19765.5566,-2358.1998,-22123.7564,8
14,-1839.7757,-18001.6612,-3044.8331,1908.8789,-1159.409,-19841.436899999997,-2295.3632,-22136.800099999997,8
15,-1822.9218,-18045.106,-3049.2149,1908.8317,-1163.6723,-19868.0278,-2304.0555,-22172.0833,8
16,-1855.7227,-17946.4558,-3062.1374,1902.5663,-1164.9916,-19802.178499999998,-2324.5627000000004,-22126.7412,8
17,-1859.6008,-18000.0366,-3034.2654,1908.3639,-1172.4194,-19859.6374,-2298.3209,-22157.9583,8
18,-1817.5112,-17970.0266,-3091.6308,1913.9583,-1181.1935,-19787.537800000002,-2358.866,-22146.403800000004,8
19,-1839.1085,-17965.9795,-3058.9228,1904.083,-1167.5488,-19805.088,-2322.3885999999998,-22127.4766,8
