Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1824.2569,-17751.8824,-3240.9212,1968.6927,-1263.3759,-19576.1393,-2535.6044,-22111.7437,18
1,-1786.2679,-17681.3398,-3279.3602,1965.3899,-1275.6381,-19467.6077,-2589.6084,-22057.2161,18
2,-1776.1189,-17814.145,-3242.5944,1967.1381,-1279.6033,-19590.2639,-2555.0596,-22145.3235,18
3,-1749.8646,-17752.1581,-3297.8492,1983.3213,-1289.3186,-19502.0227,-2603.8465,-22105.8692,18
4,-1764.7678,-17654.9633,-3415.8377,1972.2175,-1273.9969,-19419.7311,-2717.6171000000004,-22137.3482,18
5,-1739.002,-17661.0106,-3325.2463,1975.3266,-1280.0733,-19400.012600000002,-2629.9929999999995,-22030.0056,18
6,-1755.9994,-17688.6711,-3326.1993,1967.1051,-1264.2806,-19444.6705,-2623.3748000000005,-22068.045299999998,18
7,-1736.6069,-17818.3794,-3341.0844,1962.3848,-1258.4568,-19554.9863,-2637.1564,-22192.1427,18
8,-1774.6554,-17627.511,-3395.751,1985.6649,-1286.8351,-19402.1664,-2696.9212,-22099.0876,18
9,-1754.5658,-17766.3555,-3311.1218,1968.7683,-1275.5411,-19520.9213,-2617.8945999999996,-22138.8159,18
10,-1770.2359,-17705.1409,-3296.768,1965.9191,-1261.0387,-19475.3768,-2591.8876,-22067.2644,18
11,-1789.4474,-17655.2701,-3324.3379,1960.0459,-1250.0661,-19444.717500000002,-2614.3581,-22059.0756,18
12,-1800.1661,-17863.5204,-3138.0761,1947.0711,-1242.4711,-19663.6865,-2433.4761000000003,-22097.1626,18
13,-1781.7704,-17746.6674,-3274.7436,1960.0034,-1260.9653,-19528.4378,-2575.7055,-22104.1433,18
14,-1785.1066,-17811.7222,-3197.1642,1957.5511,-1265.9681,-19596.8288,-2505.5812000000005,-22102.409999999996,18
15,-1756.1188,-17746.9667,-3267.0898,1961.6004,-1268.5136,-19503.0855,-2574.003,-22077.0885,18
16,-1775.2276,-17790.5205,-3333.8274,1961.3926,-1256.8641,-19565.748099999997,-2629.2989000000002,-22195.047,18
17,-1766.2686,-17695.401,-3345.1746,1959.6868,-1272.913,-19461.6696,-2658.4008,-22120.0704,18
18,-1789.0145,-17765.3548,-3290.5644,1954.6453,-1258.2076,-19554.369300000002,-2594.1267000000003,-22148.496000000003,18
19,-1780.0103,-17736.044,-3301.7185,1973.0113,-1270.0999,-19516.054300000003,-2598.8071,-22114.861400000005,18
