Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1692.9289,-17235.3758,-3149.2295,81.93262392,-18928.3047,-3067.29687608,-21995.60157608,12
1,-1720.2614,-17427.4178,-2994.1653,81.66829032,-19147.6792,-2912.4970096800002,-22060.176209679998,12
2,-1714.0955,-17316.4807,-3134.3508,82.19740392,-19030.5762,-3052.15339608,-22082.72959608,12
3,-1702.1134,-17313.9123,-3132.1895,82.65013775999999,-19016.0257,-3049.53936224,-22065.56506224,12
4,-1690.6575,-17531.8757,-3020.0669,81.65854584,-19222.5332,-2938.40835416,-22160.941554160003,12
5,-1691.0018,-17511.0559,-2998.5996,81.65517192,-19202.057699999998,-2916.94442808,-22119.00212808,12
6,-1714.0424,-17510.5458,-2938.1134,80.07495623999999,-19224.5882,-2858.03844376,-22082.62664376,12
7,-1743.3499,-17425.2486,-2963.1739,79.2578556,-19168.5985,-2883.9160444,-22052.5145444,12
8,-1759.8414,-17388.9946,-3037.8873,81.12682224,-19148.836000000003,-2956.76047776,-22105.596477760002,12
9,-1697.8901,-17317.0664,-3104.9333,81.51723288,-19014.9565,-3023.41606712,-22038.37256712,12
10,-1724.1817,-17344.2468,-3067.0151,83.2211424,-19068.4285,-2983.7939576,-22052.2224576,12
11,-1685.44,-17317.2002,-3115.7227,81.8183664,-19002.640199999998,-3033.9043336,-22036.544533599998,12
12,-1717.2017,-17372.1846,-3055.9101,82.29374064,-19089.386300000002,-2973.61635936,-22063.00265936,12
13,-1706.4748,-17423.5777,-3006.0187,81.94416624,-19130.0525,-2924.07453376,-22054.127033760004,12
14,-1744.4317,-17459.9656,-3016.354,81.17542008,-19204.3973,-2935.1785799199997,-22139.57587992,12
15,-1671.9605,-17411.9616,-3068.5027,83.62114056,-19083.9221,-2984.88155944,-22068.80365944,12
16,-1711.0406,-17375.3586,-3060.3085,81.7255656,-19086.3992,-2978.5829344,-22064.982134399997,12
17,-1705.2141,-17289.4342,-3115.9136,80.76108888,-18994.6483,-3035.15251112,-22029.80081112,12
18,-1717.3272,-17389.5317,-3033.9916,82.47488759999999,-19106.8589,-2951.5167124,-22058.3756124,12
19,-1725.193,-17198.1915,-3205.9428,82.44564912,-18923.3845,-3123.49715088,-22046.88165088,12
