Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1735.7727,-17876.2364,-3180.6848,1984.9183,-1303.6043,-19612.009100000003,-2499.3707999999997,-22111.3799,25
1,-1734.1803,-17757.3509,-3273.0619,1993.4753,-1315.6669,-19491.5312,-2595.2535,-22086.7847,25
2,-1749.308,-17756.7346,-3236.9106,1982.5605,-1301.5339,-19506.0426,-2555.884,-22061.9266,25
3,-1753.3458,-17695.4607,-3313.7511,1987.1816,-1299.4638,-19448.8065,-2626.0333,-22074.8398,25
4,-1747.7228,-17553.757,-3379.631,1993.8249,-1312.6639,-19301.4798,-2698.47,-21999.949800000002,25
5,-1736.8099,-17786.8405,-3248.6386,1991.1223,-1322.4271,-19523.6504,-2579.9434,-22103.5938,25
6,-1754.671,-17700.0159,-3293.7126,1991.1884,-1319.5912,-19454.686899999997,-2622.1153999999997,-22076.802299999996,25
7,-1776.3758,-17739.2168,-3273.8284,1992.2468,-1317.1904,-19515.5926,-2598.772,-22114.364599999997,25
8,-1752.3863,-17615.1602,-3367.5278,1982.4424,-1307.3468,-19367.546499999997,-2692.4322,-22059.978699999996,25
9,-1788.7971,-17801.8361,-3238.5612,1968.1493,-1294.0949,-19590.6332,-2564.5068,-22155.14,25
10,-1775.0562,-17666.3349,-3356.8091,1980.0043,-1310.6624,-19441.3911,-2687.4672,-22128.8583,25
11,-1759.6923,-17704.1764,-3291.0795,1980.784,-1309.5431,-19463.8687,-2619.8386,-22083.7073,25
12,-1748.3017,-17739.1108,-3284.4453,1971.3009,-1299.4618,-19487.4125,-2612.6062,-22100.0187,25
13,-1781.4433,-17654.578,-3307.0991,1963.996,-1296.0039,-19436.0213,-2639.107,-22075.1283,25
14,-1809.2768,-17694.528,-3278.727,1965.0592,-1287.1926,-19503.804799999998,-2600.8604,-22104.665199999996,25
15,-1766.2222,-17659.9774,-3321.2592,1977.4434,-1297.3597,-19426.1996,-2641.1755,-22067.3751,25
16,-1768.6439,-17797.8288,-3226.2471,1973.9563,-1292.5587,-19566.4727,-2544.8495000000003,-22111.3222,25
17,-1783.2748,-17821.6654,-3262.4916,1960.8019,-1274.7061,-19604.9402,-2576.3958000000002,-22181.336000000003,25
18,-1793.9845,-17704.5096,-3316.6336,1967.2279,-1276.3591,-19498.4941,-2625.7648,-22124.2589,25
19,-1809.626,-17699.7507,-3278.9716,1962.6305,-1266.6622,-19509.3767,-2583.0033,-22092.38,25
