Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1707.5593,-17276.6689,-3198.6585,79.601328,-18984.2282,-3119.057172,-22103.285372000002,38
1,-1736.0377,-17001.2902,-3369.6536,81.81365976,-18737.3279,-3287.83994024,-22025.167840240003,38
2,-1755.6008,-17150.9797,-3191.7697,80.05573224,-18906.5805,-3111.71396776,-22018.294467760003,38
3,-1747.4608,-17260.1239,-3202.7277,78.616332,-19007.5847,-3124.111368,-22131.696067999997,38
4,-1725.0796,-17238.4143,-3238.805,80.78760935999999,-18963.4939,-3158.01739064,-22121.511290640003,38
5,-1742.3838,-17272.8311,-3189.1377,80.32898159999999,-19015.2149,-3108.8087184,-22124.0236184,38
6,-1716.5857,-17206.1899,-3215.4689,81.62205408,-18922.7756,-3133.84684592,-22056.622445920002,38
7,-1734.0186,-17127.3253,-3325.6669,80.89062336,-18861.3439,-3244.77627664,-22106.12017664,38
8,-1705.9245,-17162.9571,-3242.1431,79.98822936,-18868.8816,-3162.15487064,-22031.036470640003,38
9,-1702.8954,-17183.1059,-3279.2866,82.70015328,-18886.0013,-3196.58644672,-22082.58774672,38
10,-1712.8795,-17249.715,-3224.9729,80.45584271999999,-18962.5945,-3144.5170572800002,-22107.11155728,38
11,-1722.6077,-17197.3405,-3217.714,80.0447328,-18919.9482,-3137.6692672,-22057.617467199998,38
12,-1703.7916,-17237.6701,-3250.3288,80.46930528,-18941.4617,-3169.85949472,-22111.32119472,38
13,-1735.8871,-17200.8023,-3200.323,79.84301183999999,-18936.6894,-3120.4799881599997,-22057.16938816,38
14,-1739.7989,-17088.4242,-3286.7008,80.18203319999999,-18828.223100000003,-3206.5187668,-22034.741866800003,38
15,-1732.5516,-17117.6904,-3239.5585,80.7189588,-18850.242,-3158.8395412,-22009.081541199997,38
16,-1703.1621,-17081.5714,-3319.8802,81.17477496,-18784.733500000002,-3238.70542504,-22023.43892504,38
17,-1749.0848,-17118.6589,-3298.0404,80.6136588,-18867.7437,-3217.4267412,-22085.170441199996,38
18,-1757.7259,-17192.9639,-3299.2777,80.29848888,-18950.6898,-3218.97921112,-22169.66901112,38
19,-1733.7094,-17171.9561,-3221.7241,80.76141576,-18905.6655,-3140.96268424,-22046.62818424,38
