GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1859.9613,-18049.9482,-3150.2445,77.92359192,-19909.909499999998,-3072.3209080799998,-22982.23040808
1,-1855.2838,-18230.4886,-3022.1781,73.39962888000001,-20085.7724,-2948.77847112,-23034.550871120002
2,-1841.3204,-18077.8624,-3085.8975,75.03079824,-19919.182800000002,-3010.86670176,-22930.04950176
3,-1868.5281,-18088.9097,-3029.7147,75.09121848,-19957.4378,-2954.62348152,-22912.06128152
4,-1852.2438,-18191.0661,-3035.0776,74.69772264,-20043.3099,-2960.37987736,-23003.68977736
5,-1834.2887,-18233.4144,-3028.4336,76.43849472,-20067.703100000002,-2951.9951052799997,-23019.69820528
6,-1833.1807,-18140.9334,-3032.6323,75.57229511999999,-19974.114100000003,-2957.06000488,-22931.174104880003
7,-1854.8796,-18234.0302,-3009.4956,74.11227552,-20088.9098,-2935.3833244800003,-23024.293124480002
8,-1840.6769,-18317.9551,-2876.699,74.43401112,-20158.631999999998,-2802.26498888,-22960.89698888
9,-1836.0985,-18314.8997,-2892.0038,73.49074848,-20150.9982,-2818.51305152,-22969.51125152
10,-1883.9617,-18263.6256,-2885.0892,72.84565512,-20147.5873,-2812.2435448799997,-22959.830844879998
11,-1845.5499,-18393.7948,-2794.9215,71.9564616,-20239.3447,-2722.9650384,-22962.309738400003
12,-1827.0113,-18387.9011,-2815.3656,73.45630512,-20214.912399999997,-2741.9092948800003,-22956.82169488
13,-1868.0754,-18295.2033,-2911.4495,72.54995112,-20163.278700000003,-2838.89954888,-23002.17824888
14,-1850.3517,-18243.3396,-2959.3947,75.44330928,-20093.6913,-2883.95139072,-22977.64269072
15,-1860.7642,-18293.4788,-2942.1852,73.94872248,-20154.243000000002,-2868.23647752,-23022.479477520003
16,-1830.6323,-18289.0425,-2944.9019,76.00259088,-20119.6748,-2868.89930912,-22988.57410912
17,-1817.864,-18245.1477,-2996.019,77.84875008,-20063.011700000003,-2918.1702499199996,-22981.181949920003
18,-1839.8752,-18484.6778,-2842.4659,74.96193384,-20324.553,-2767.5039661600003,-23092.05696616
19,-1830.8076,-18350.7093,-2878.4924,74.51389295999999,-20181.5169,-2803.9785070400003,-22985.495407039998

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1704.0881,-17343.4738,-3166.667,82.69337952,-19047.5619,-3083.97362048,-22131.535520480003
1,-1691.3201,-17481.7429,-3101.4512,79.351272,-19173.063000000002,-3022.099928,-22195.162928
2,-1674.9568,-17365.8618,-3120.7636,80.45174736,-19040.8186,-3040.3118526400003,-22081.130452639998
3,-1712.9413,-17366.7879,-3077.2641,80.38283328,-19079.729199999998,-2996.88126672,-22076.610466719998
4,-1692.4825,-17434.1701,-3099.7751,80.11038024,-19126.6526,-3019.66471976,-22146.31731976
5,-1684.3929,-17493.4161,-3070.2783,81.67165848,-19177.808999999997,-2988.60664152,-22166.415641519998
6,-1674.0136,-17421.6394,-3075.3732,80.61387696,-19095.653,-2994.75932304,-22090.41232304
7,-1697.1765,-17456.3473,-3091.4485,79.47985464,-19153.523800000003,-3011.9686453599998,-22165.49244536
8,-1691.8097,-17555.1709,-2945.053,79.69572936,-19246.980600000003,-2865.35727064,-22112.337870640004
9,-1682.9124,-17572.4689,-2956.514,78.69988224,-19255.3813,-2877.81411776,-22133.195417760002
10,-1732.7039,-17516.9713,-2958.1347,78.59965464000001,-19249.6752,-2879.53504536,-22129.210245360002
11,-1698.0541,-17629.9026,-2879.7136,77.11547256,-19327.956700000002,-2802.59812744,-22130.554827440003
12,-1666.3073,-17621.1248,-2898.5416,78.69962592,-19287.4321,-2819.84197408,-22107.274074080004
13,-1718.0785,-17560.7818,-2966.0812,77.67265104,-19278.8603,-2888.40854896,-22167.26884896
14,-1693.6683,-17504.7088,-3018.6277,80.27498231999999,-19198.3771,-2938.35271768,-22136.729817680003
15,-1704.175,-17582.0396,-2959.2034,78.88361256,-19286.2146,-2880.31978744,-22166.53438744
16,-1701.1259,-17573.1358,-2968.2813,79.93601064,-19274.2617,-2888.34528936,-22162.606989359996
17,-1673.5448,-17552.4149,-3003.9017,81.83613816,-19225.9597,-2922.06556184,-22148.025261839997
18,-1694.146,-17802.9855,-2839.7042,78.98130288,-19497.1315,-2760.72289712,-22257.854397119998
19,-1685.7799,-17640.919,-2888.2941,79.47947592,-19326.698900000003,-2808.81462408,-22135.51352408

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-36.763,-462.8038,-265.5557,10.46566296,-499.5668,-255.09003704,-754.6568370399999
1,-33.6694,-441.0751,-279.2269,10.68519672,-474.7445,-268.54170328,-743.28620328
2,-40.3953,-443.0647,-279.2777,10.52801208,-483.46000000000004,-268.74968792,-752.20968792
3,-35.4595,-453.7175,-272.236,10.59854832,-489.17699999999996,-261.63745167999997,-750.81445168
4,-38.6405,-461.9973,-273.8858,10.756998,-500.63779999999997,-263.128802,-763.766602
5,-34.9901,-458.2022,-278.5757,10.8355356,-493.1923,-267.74016439999997,-760.9324644000001
6,-33.3685,-451.0853,-278.1162,10.77534,-484.4538,-267.34086,-751.7946599999999
7,-38.047,-451.9413,-281.8221,10.83911544,-489.9883,-270.98298456,-760.97128456
8,-37.6308,-452.5715,-279.4514,10.68505848,-490.20230000000004,-268.76634151999997,-758.9686415200001
9,-34.8712,-440.2598,-279.7773,10.67143536,-475.131,-269.10586464000005,-744.23686464
10,-36.8696,-451.5698,-275.9272,10.56399768,-488.4394,-265.36320232,-753.80260232
11,-34.7001,-448.5565,-275.7061,10.66396824,-483.25660000000005,-265.04213176,-748.29873176
