Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.8019,-457.1279,-277.3191,139.1065,-138.0871,-488.9298,-276.2997,-765.2295,25
1,-28.443,-446.2886,-286.943,137.2118,-138.9996,-474.73159999999996,-288.73079999999993,-763.4623999999999,25
2,-34.0805,-444.0638,-282.7695,137.8827,-137.4765,-478.14430000000004,-282.3633,-760.5076,25
3,-29.1154,-450.7622,-285.3379,139.8011,-141.2458,-479.87760000000003,-286.7826,-766.6602,25
4,-29.3233,-437.3929,-286.5653,139.8153,-139.7468,-466.7162,-286.4968,-753.2130000000001,25
5,-31.1529,-441.8961,-291.7202,141.2139,-140.3611,-473.049,-290.8674,-763.9164,25
6,-25.8191,-453.7622,-276.8417,139.8956,-139.5351,-479.5813,-276.4812,-756.0625,25
7,-31.1958,-455.8754,-283.4205,138.7663,-138.2401,-487.07120000000003,-282.89430000000004,-769.9655,25
8,-34.937,-425.299,-298.7838,138.9411,-137.5546,-460.236,-297.3973,-757.6333,25
9,-34.1443,-450.5025,-283.8528,140.4626,-139.5,-484.6468,-282.8902,-767.537,25
10,-29.1534,-429.3287,-293.2964,141.5257,-140.3957,-458.4821,-292.1664,-750.6485,25
11,-30.1611,-434.2751,-288.9393,139.4562,-140.1506,-464.4362,-289.6337,-754.0699,25
12,-27.4187,-446.8918,-282.012,139.8767,-140.3011,-474.3105,-282.4364,-756.7469,25
13,-33.0383,-437.7273,-281.3327,138.9459,-138.6457,-470.7656,-281.0325,-751.7981,25
14,-33.864,-439.7329,-289.3941,140.6044,-138.7059,-473.59689999999995,-287.49559999999997,-761.0925000000001,25
15,-31.6786,-468.7344,-273.4221,137.9111,-137.6904,-500.413,-273.20140000000004,-773.6143999999999,25
16,-26.1893,-482.3007,-273.9019,142.3621,-141.4087,-508.49,-272.9485,-781.4385,25
17,-25.3381,-479.2306,-276.2599,140.4295,-139.8006,-504.5687,-275.63100000000003,-780.1997000000001,25
18,-28.7539,-442.0305,-281.3935,138.0954,-137.5228,-470.7844,-280.8209,-751.6052999999999,25
19,-35.6644,-446.5937,-273.9784,137.6276,-136.1046,-482.2581,-272.45540000000005,-754.7135,25
