GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1770.4632,-17634.8989,-3497.9949,90.26772552,-19405.3621,-3407.72717448,-22813.08927448
1,-1804.5577,-17639.1411,-3493.1851,89.4996432,-19443.698800000002,-3403.6854568000003,-22847.3842568
2,-1774.6355,-17769.8088,-3363.9794,90.16616304,-19544.4443,-3273.8132369600003,-22818.257536959998
3,-1778.8926,-17715.3496,-3374.9998,89.04620736,-19494.2422,-3285.95359264,-22780.195792640003
4,-1763.1201,-17843.6188,-3295.0352,88.53308424,-19606.7389,-3206.50211576,-22813.24101576
5,-1809.6174,-17804.3399,-3366.4618,86.64864048,-19613.9573,-3279.81315952,-22893.770459519998
6,-1810.4802,-17808.9238,-3376.1853,85.65228216,-19619.404000000002,-3290.53301784,-22909.937017840002
7,-1779.8042,-17613.1741,-3555.5868,89.43437304,-19392.9783,-3466.15242696,-22859.13072696
8,-1772.5748,-17571.264,-3575.6464,89.837424,-19343.838799999998,-3485.8089760000003,-22829.647775999998
9,-1815.8948,-17573.81,-3575.3379,89.18527463999999,-19389.7048,-3486.15262536,-22875.857425359998
10,-1781.056,-17689.7329,-3466.7877,86.60472479999999,-19470.7889,-3380.1829752,-22850.9718752
11,-1801.0289,-17723.7411,-3420.4093,86.92779528,-19524.77,-3333.48150472,-22858.25150472
12,-1833.481,-17715.903,-3472.9903,87.3984132,-19549.384,-3385.5918868,-22934.9758868
13,-1768.0448,-17828.4523,-3395.744,88.90699608,-19596.4971,-3306.83700392,-22903.33410392
14,-1782.6776,-17672.6587,-3486.778,89.70202944,-19455.3363,-3397.07597056,-22852.41227056
15,-1787.4738,-17701.0934,-3443.1054,88.85900808,-19488.5672,-3354.24639192,-22842.813591920003
16,-1799.8263,-17787.7871,-3360.7268,86.16114576,-19587.613400000002,-3274.5656542399997,-22862.17905424
17,-1799.0797,-17763.2913,-3402.091,88.27921008,-19562.371,-3313.8117899199997,-22876.18278992
18,-1803.3249,-17783.6876,-3356.4616,88.59119256,-19587.0125,-3267.8704074400002,-22854.88290744
19,-1760.5572,-17714.6338,-3391.369,89.70533640000001,-19475.191,-3301.6636636000003,-22776.8546636

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1716.642,-17146.7582,-3263.4328,81.47829816,-18863.4002,-3181.95450184,-22045.35470184
1,-1744.0358,-17152.2296,-3271.2222,81.24696503999999,-18896.2654,-3189.9752349600003,-22086.24063496
2,-1714.8037,-17250.6329,-3163.7071,82.03819104,-18965.4366,-3081.66890896,-22047.10550896
3,-1726.5552,-17223.271,-3154.6499,80.70722136,-18949.8262,-3073.94267864,-22023.76887864
4,-1711.2828,-17281.9446,-3124.1036,79.93801008,-18993.2274,-3044.16558992,-22037.392989919997
5,-1750.4967,-17243.5159,-3190.499,78.33000023999999,-18994.0126,-3112.1689997599997,-22106.18159976
6,-1750.9787,-17301.7132,-3157.1673,77.49499895999999,-19052.691899999998,-3079.67230104,-22132.36420104
7,-1724.2413,-17128.2899,-3312.4192,80.72521056000001,-18852.5312,-3231.6939894399998,-22084.225189440003
8,-1716.922,-17072.9782,-3335.8732,81.02663712,-18789.9002,-3254.84656288,-22044.746762879997
9,-1759.7438,-17117.5261,-3309.0323,80.51267736,-18877.2699,-3228.51962264,-22105.78952264
10,-1728.3626,-17181.8083,-3244.7131,78.30343152,-18910.1709,-3166.4096684799997,-22076.580568480003
11,-1743.0891,-17225.1301,-3187.0345,78.2299368,-18968.2192,-3108.8045632000003,-22077.023763200003
12,-1787.4823,-17208.0559,-3250.5425,78.65515728,-18995.5382,-3171.88734272,-22167.425542719997
13,-1719.2172,-17298.6504,-3174.7936,79.91314127999999,-19017.867599999998,-3094.88045872,-22112.748058719997
14,-1730.4296,-17172.6889,-3243.4171,80.69951088,-18903.1185,-3162.71758912,-22065.83608912
15,-1734.7049,-17241.8469,-3174.7373,80.26686504,-18976.5518,-3094.4704349599997,-22071.02223496
16,-1737.7209,-17308.7221,-3120.7093,77.8628952,-19046.443,-3042.8464048,-22089.289404799998
17,-1748.3796,-17278.8869,-3157.258,79.33779863999999,-19027.2665,-3077.9202013599997,-22105.18670136
18,-1755.6943,-17295.7016,-3100.5276,79.55681328,-19051.3959,-3020.97078672,-22072.36668672
19,-1702.8226,-17243.3609,-3135.0548,80.75923775999999,-18946.1835,-3054.29556224,-22000.479062239996

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-35.1898,-456.7344,-275.6607,11.275261919999998,-491.9242,-264.38543808000003,-756.30963808
1,-33.7248,-441.6094,-283.0222,11.53238472,-475.3342,-271.48981528,-746.82401528
2,-36.8264,-468.6945,-260.1732,11.29704624,-505.5209,-248.87615376000002,-754.39705376
3,-32.932,-444.3902,-276.3044,11.243736720000001,-477.3222,-265.06066327999997,-742.38286328
4,-31.0795,-512.9445,-231.892,11.33116848,-544.024,-220.56083152,-764.58483152
5,-36.8981,-515.7261,-231.1542,11.326013999999999,-552.6242,-219.82818600000002,-772.4523859999999
6,-32.9292,-463.4085,-277.209,11.5149672,-496.3377,-265.6940328,-762.0317328
