Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1883.4408,-18072.5603,-3058.6378,73.68092424,-19956.0011,-2984.95687576,-22940.95797576,3
1,-1865.7993,-18047.2368,-3092.4832,74.67879816,-19913.036099999998,-3017.80440184,-22930.840501839997,3
2,-1855.719,-17940.7207,-3185.5337,77.30526384,-19796.439700000003,-3108.22843616,-22904.668136160002,3
3,-1844.4768,-17981.4061,-3137.9505,74.80767383999999,-19825.8829,-3063.14282616,-22889.025726159998,3
4,-1854.9206,-17923.7435,-3208.2903,75.1702356,-19778.6641,-3133.1200644,-22911.784164400004,3
5,-1865.8286,-18014.1923,-3151.3534,75.86554392000001,-19880.0209,-3075.48785608,-22955.50875608,3
6,-1876.581,-18115.0702,-3065.1573,75.17017295999999,-19991.651199999997,-2989.98712704,-22981.638327039997,3
7,-1845.7074,-18143.6239,-3080.352,77.46282936,-19989.331299999998,-3002.88917064,-22992.220470639997,3
8,-1880.7241,-18110.5275,-3125.3947,76.10168664,-19991.2516,-3049.29301336,-23040.54461336,3
9,-1870.2144,-18174.7606,-3025.5266,75.56358599999999,-20044.975000000002,-2949.963014,-22994.938014000003,3
10,-1838.8512,-18139.1766,-3088.5255,76.28773464,-19978.0278,-3012.23776536,-22990.26556536,3
11,-1873.2021,-18041.7932,-3157.1613,77.4661824,-19914.9953,-3079.6951176000002,-22994.6904176,3
12,-1851.4013,-18164.3604,-3103.4778,75.19947912,-20015.761700000003,-3028.27832088,-23044.040020880002,3
13,-1869.1555,-18115.4501,-3094.4501,74.01776903999999,-19984.6056,-3020.43233096,-23005.037930959996,3
14,-1853.6931,-18162.3231,-3071.4853,73.49716151999999,-20016.016200000002,-2997.9881384799996,-23014.00433848,3
15,-1837.8303,-18031.9415,-3184.6002,76.3980516,-19869.771800000002,-3108.2021483999997,-22977.973948400002,3
16,-1828.8705,-18066.3898,-3141.228,75.6101196,-19895.2603,-3065.6178804,-22960.8781804,3
17,-1855.997,-18195.5272,-3026.6648,74.41989768,-20051.5242,-2952.24490232,-23003.76910232,3
18,-1862.1366,-18014.2538,-3107.5809,73.97421408000001,-19876.3904,-3033.60668592,-22909.99708592,3
19,-1860.6966,-18112.6168,-3109.91,73.97798975999999,-19973.3134,-3035.9320102399997,-23009.24541024,3
