Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-60.58100000000005,-134.35110000000213,178.3625,-8.620272000000012,-194.93210000000465,169.7422279999998,-25.189872000005266,14
1,-64.26160000000009,-121.98659999999859,169.02939999999978,-9.235622879999998,-186.24819999999914,159.79377711999962,-26.454422879995946,14
2,-61.77700000000007,-118.20399999999756,169.83929999999975,-9.394769519999995,-179.98099999999442,160.44453047999986,-19.536469519993148,14
3,-62.10690000000017,-134.0145000000029,176.28449999999998,-8.627031360000004,-196.1214000000026,167.65746863999993,-28.46393136000404,14
4,-53.491400000000056,-143.76079999999956,179.7736999999999,-8.048132640000006,-197.25220000000007,171.7255673599998,-25.526632640002163,14
5,-60.12259999999995,-152.18520000000194,195.62989999999962,-8.800009919999997,-212.30779999999982,186.82989007999987,-25.47790992000307,14
6,-57.04640000000013,-149.64880000000147,193.11360000000008,-8.932351680000002,-206.6952,184.1812483200003,-22.513951679999764,14
7,-59.47950000000002,-142.3580999999969,186.88959999999997,-8.143143840000004,-201.8375999999967,178.7464561600002,-23.091143839995993,14
8,-62.552999999999976,-156.9078999999997,193.65660000000014,-9.029774159999992,-219.4608999999997,184.62682584000032,-34.83407416000023,14
9,-62.74639999999981,-138.1421000000022,183.64379999999994,-8.66808144,-200.888500000002,174.9757185599998,-25.9127814400008,14
10,-53.97730000000002,-165.4473000000002,198.66560000000004,-8.352416879999982,-219.42460000000227,190.31318312000013,-29.11141688000032,14
11,-56.44170000000009,-157.6677000000002,193.93989999999985,-7.88213159999999,-214.10939999999823,186.05776840000004,-28.05163159999961,14
12,-56.85329999999998,-153.07769999999857,195.87220000000002,-7.402317839999993,-209.93099999999902,188.46988216000017,-21.4611178399997,14
13,-57.220799999999905,-161.45680000000067,201.96189999999996,-8.08124832,-218.67760000000214,193.88065168000014,-24.79694832000166,14
14,-56.58079999999998,-155.0401999999999,191.79199999999975,-8.261989920000014,-211.62099999999873,183.53001007999973,-28.090989919999515,14
15,-56.65390000000015,-138.77760000000154,179.01769999999993,-8.173178640000001,-195.43150000000009,170.84452135999993,-24.586978639998847,14
16,-53.35300000000013,-135.20950000000056,174.46929999999986,-8.218337759999981,-188.56250000000296,166.25096223999998,-22.31153776000258,14
17,-51.0809999999999,-142.79100000000102,176.16340000000008,-7.574863680000005,-193.87200000000274,168.58853632000012,-25.283463680004502,14
18,-53.573899999999874,-140.81009999999833,177.5893999999996,-7.544962079999989,-194.3839999999982,170.04443791999978,-24.33956207999836,14
19,-50.56560000000014,-146.3983000000008,174.40739999999983,-7.414343279999997,-196.9638999999998,166.99305672000003,-29.97084327999835,14
