Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-15.534600000000054,-47.479099999998766,46.948300000000074,-13.45460000000017,21.65489999999994,-63.01369999999906,55.1486000000001,-7.865100000000439,38
1,-13.886599999999909,-39.539599999999325,48.23780000000028,-9.287100000000123,19.442500000000166,-53.42619999999806,58.393199999999865,4.96699999999737,38
2,-13.02079999999999,-53.56059999999934,57.419899999999814,-11.484300000000133,18.589199999999977,-66.58139999999776,64.52479999999969,-2.0565999999970472,38
3,-10.316000000000017,-48.10090000000105,50.43269999999984,-9.816299999999899,18.58060000000006,-58.416900000001306,59.197,0.7801000000035856,38
4,-12.357599999999884,-41.566899999998384,44.76970000000006,-10.50150000000005,17.700299999999913,-53.924499999997806,51.96849999999972,-1.9559999999967204,38
5,-15.121699999999844,-39.95389999999975,44.99080000000038,-11.375600000000162,18.886999999999944,-55.07559999999961,52.502199999999675,-2.573399999993512,38
6,-19.56069999999989,-57.564199999998266,69.80610000000007,-14.428000000000054,24.592400000000026,-77.1248999999973,79.97050000000024,2.8456000000051063,38
7,-15.719099999999827,-38.00910000000073,49.67210000000006,-11.125099999999804,21.25880000000015,-53.728200000001266,59.80580000000043,6.077599999996551,38
8,-12.121599999999837,-50.654200000002106,54.012099999999805,-13.52550000000005,19.924099999999925,-62.77580000000012,60.41069999999968,-2.3651000000008935,38
9,-12.806799999999892,-57.74500000000188,60.7975000000003,-11.649599999999907,19.970199999999863,-70.55179999999928,69.11810000000048,-1.433699999998339,38
10,-13.683000000000035,-37.1251999999987,43.810700000000054,-9.343800000000186,17.06749999999988,-50.808199999999204,51.53439999999955,0.7262000000021089,38
11,-16.799599999999984,-53.80250000000137,62.141900000000135,-11.890600000000006,19.682500000000005,-70.60209999999955,69.93380000000059,-0.6682999999981121,38
12,-11.66280000000005,-58.82600000000144,61.268200000000206,-9.788000000000125,17.647199999999856,-70.48880000000173,69.12739999999974,-1.36139999999466,38
13,-11.24620000000008,-30.123200000001248,33.82810000000006,-8.748500000000007,15.644300000000129,-41.369400000000894,40.72390000000041,-0.6454999999990605,38
14,-15.11630000000008,-29.673300000000495,33.91530000000023,-11.144100000000122,17.756100000000004,-44.78959999999785,40.52730000000008,-4.262300000001005,38
15,-9.683200000000035,-11.612299999999664,17.96270000000021,-7.4915999999999485,13.617400000000174,-21.295500000001766,24.088500000000636,2.7929999999944357,38
16,-15.054299999999913,-32.37030000000084,38.16100000000017,-10.567599999999857,18.21980000000005,-47.424599999997554,45.81319999999994,-1.6113999999967064,38
17,-13.342599999999951,-37.286400000000185,42.83389999999997,-10.165999999999968,18.42169999999996,-50.62899999999877,51.089599999999734,0.4606000000005679,38
18,-15.537499999999994,-31.603499999999542,39.07299999999975,-10.95980000000003,18.11040000000014,-47.14099999999746,46.223599999999635,-0.9173999999942453,38
19,-9.209500000000151,-19.016500000001088,23.164900000000046,-7.3547000000000935,14.020299999999963,-28.226000000001022,29.830500000000143,1.604499999998552,38
