Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-36.6173,-486.8609,-258.8937,10.15598952,-523.4782,-248.73771048000003,-772.21591048,3
1,-32.4441,-493.9809,-257.0062,10.41686424,-526.4250000000001,-246.58933575999998,-773.01433576,3
2,-41.143,-482.45,-253.7744,10.30183128,-523.593,-243.47256872000003,-767.06556872,3
3,-35.2011,-497.9868,-249.7619,10.13294592,-533.1879,-239.62895408,-772.81685408,3
4,-35.6542,-491.731,-253.6487,10.13310504,-527.3851999999999,-243.51559496,-770.9007949599999,3
5,-36.6574,-489.5443,-247.7684,10.182720960000001,-526.2017000000001,-237.58567904,-763.7873790400001,3
6,-41.8363,-479.2256,-256.9546,10.270398239999999,-521.0619,-246.68420176000004,-767.7461017600001,3
7,-39.8345,-490.2294,-246.3728,10.20075264,-530.0639,-236.17204736000002,-766.23594736,3
8,-42.8546,-483.6101,-259.4284,10.30656168,-526.4647,-249.12183832000002,-775.58653832,3
9,-39.5246,-511.6669,-242.9364,10.15266384,-551.1915,-232.78373616,-783.97523616,3
10,-36.0186,-492.1606,-254.9686,10.271952,-528.1792,-244.696648,-772.875848,3
11,-40.2667,-501.9235,-255.6215,10.4597856,-542.1902,-245.1617144,-787.3519143999999,3
12,-39.5229,-470.1092,-267.7644,10.211969519999998,-509.6321,-257.55243048,-767.18453048,3
13,-39.8918,-470.6238,-260.3744,10.29587112,-510.5156,-250.07852888,-760.59412888,3
14,-31.8797,-446.6001,-282.0259,10.77103728,-478.4798,-271.25486272,-749.73466272,3
15,-34.4004,-479.343,-264.8967,10.533407760000001,-513.7434000000001,-254.36329224000002,-768.10669224,3
16,-34.6261,-441.9657,-278.402,10.634406479999999,-476.59180000000003,-267.76759352,-744.3593935199999,3
17,-37.5605,-479.7727,-257.7446,10.43120448,-517.3332,-247.31339552,-764.64659552,3
18,-39.7555,-447.1872,-278.0365,10.672762319999999,-486.9427,-267.36373768,-754.30643768,3
19,-38.1206,-465.1118,-267.1378,10.37287584,-503.23240000000004,-256.76492416,-759.9973241600001,3
