Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.2794,-413.5231,-296.8778,139.3381,-139.0758,-444.8025,-296.6155,-741.418,28
1,-26.0303,-428.088,-283.8066,141.1099,-141.7568,-454.11830000000003,-284.45349999999996,-738.5717999999999,28
2,-32.7155,-456.2778,-269.6035,138.1332,-138.628,-488.99330000000003,-270.0983,-759.0916,28
3,-34.1955,-470.1946,-242.6797,136.7488,-137.3039,-504.39009999999996,-243.2348,-747.6249,28
4,-29.3637,-496.1264,-242.6004,138.549,-138.0532,-525.4901,-242.1046,-767.5947000000001,28
5,-31.5273,-448.0757,-272.758,137.552,-138.2377,-479.603,-273.4437,-753.0467,28
6,-32.0401,-449.9614,-279.4633,137.7788,-138.6366,-482.0015,-280.3211,-762.3226,28
7,-30.8818,-448.6988,-282.7256,139.5743,-139.4175,-479.5806,-282.5688,-762.1494,28
8,-27.9412,-456.2143,-269.5573,137.6985,-138.2539,-484.15549999999996,-270.1127,-754.2682,28
9,-30.8385,-443.6401,-281.3007,139.3144,-138.7742,-474.47860000000003,-280.7605,-755.2391,28
10,-31.2155,-520.3424,-216.3981,136.5125,-136.7229,-551.5579,-216.60850000000002,-768.1664000000001,28
11,-33.5023,-503.3001,-232.6618,136.5267,-136.808,-536.8024,-232.9431,-769.7455,28
12,-28.2648,-523.797,-214.3332,137.6465,-139.2167,-552.0618000000001,-215.9034,-767.9652000000001,28
13,-30.9017,-480.5082,-268.6848,138.2418,-139.1561,-511.4099,-269.5991,-781.009,28
14,-28.1779,-509.159,-224.5377,139.4184,-139.9526,-537.3369,-225.0719,-762.4087999999999,28
15,-32.2078,-498.388,-241.0594,138.3836,-138.4822,-530.5957999999999,-241.15800000000002,-771.7538,28
16,-29.0628,-481.6085,-258.1187,140.3681,-139.3925,-510.6713,-257.1431,-767.8144,28
17,-32.3633,-459.9976,-283.0721,138.9459,-139.8251,-492.36089999999996,-283.95129999999995,-776.3122000000001,28
18,-27.2196,-481.0435,-262.8216,139.0168,-140.7063,-508.2631,-264.5111,-772.7742000000001,28
19,-34.1127,-462.4877,-269.2484,138.0529,-138.122,-496.60040000000004,-269.3175,-765.9178999999999,28
