Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1692.9289,-17235.3758,-3032.3756,1856.233,-1189.6835,-18928.3047,-2365.8261,-21294.1308,12
1,-1720.2614,-17427.4178,-2869.4819,1855.6471,-1189.6081,-19147.6792,-2203.4429,-21351.1221,12
2,-1714.0955,-17316.4807,-3029.4683,1855.6329,-1196.9386,-19030.5762,-2370.774,-21401.3502,12
3,-1702.1134,-17313.9123,-3001.7411,1856.2235,-1193.5954,-19016.0257,-2339.1130000000003,-21355.138699999996,12
4,-1690.6575,-17531.8757,-2903.8336,1842.7667,-1186.5815,-19222.5332,-2247.6484,-21470.181600000004,12
5,-1691.0018,-17511.0559,-2893.1722,1852.2167,-1194.6818,-19202.057699999998,-2235.6373000000003,-21437.694999999996,12
6,-1714.0424,-17510.5458,-2811.214,1840.1963,-1185.4498,-19224.5882,-2156.4674999999997,-21381.055699999997,12
7,-1743.3499,-17425.2486,-2844.5073,1844.7795,-1182.4559,-19168.5985,-2182.1837,-21350.7822,12
8,-1759.8414,-17388.9946,-2915.8228,1850.5393,-1186.326,-19148.836000000003,-2251.6095,-21400.445500000005,12
9,-1697.8901,-17317.0664,-2986.7096,1849.7455,-1186.1875,-19014.9565,-2323.1516,-21338.1081,12
10,-1724.1817,-17344.2468,-2953.6231,1856.97,-1203.5351,-19068.4285,-2300.1881999999996,-21368.616700000002,12
11,-1685.44,-17317.2002,-2978.5817,1856.0865,-1197.8596,-19002.640199999998,-2320.3548,-21322.994999999995,12
12,-1717.2017,-17372.1846,-2929.1606,1861.4352,-1207.3577,-19089.386300000002,-2275.0831000000003,-21364.4694,12
13,-1706.4748,-17423.5777,-2873.9278,1858.2694,-1198.6343,-19130.0525,-2214.2927,-21344.345200000003,12
14,-1744.4317,-17459.9656,-2894.0337,1854.3193,-1191.2058,-19204.3973,-2230.9201999999996,-21435.3175,12
15,-1671.9605,-17411.9616,-2944.7198,1864.8372,-1198.4893,-19083.9221,-2278.3719,-21362.294,12
16,-1711.0406,-17375.3586,-2932.0086,1856.7102,-1190.0848,-19086.3992,-2265.3832,-21351.7824,12
17,-1705.2141,-17289.4342,-2984.5955,1843.9385,-1180.5927,-18994.6483,-2321.2497,-21315.898,12
18,-1717.3272,-17389.5317,-2906.7892,1857.9245,-1199.654,-19106.8589,-2248.5187,-21355.377599999996,12
19,-1725.193,-17198.1915,-3079.28,1850.9221,-1184.5389,-18923.3845,-2412.8968000000004,-21336.2813,12
