Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-73.37099999999992,-166.6119999999978,203.12690000000032,-52.582300000000004,109.08399999999997,-239.98299999999864,259.6286000000003,19.645600000002446,11
1,-70.47599999999989,-170.39769999999908,197.74409999999983,-59.44770000000008,115.31449999999995,-240.87370000000033,253.61089999999945,12.73719999999878,11
2,-63.11369999999998,-176.7484000000016,194.04410000000013,-55.88040000000018,106.93299999999994,-239.862100000005,245.09669999999988,5.2346,11
3,-76.13719999999998,-158.45239999999978,191.01869999999963,-54.69909999999993,108.6893,-234.58960000000093,245.00889999999993,10.419299999997634,11
4,-70.91220000000006,-157.80349999999953,197.80810000000002,-59.3438000000001,109.89060000000015,-228.71569999999844,248.35490000000027,19.639200000001892,11
5,-72.23579999999998,-160.17090000000144,183.7921,-56.461500000000086,111.0200999999999,-232.40669999999892,238.3507000000003,5.944000000000415,11
6,-72.18110000000014,-172.5909999999999,196.7532000000001,-54.732200000000006,106.31610000000012,-244.77210000000025,248.33710000000042,3.5649999999992588,11
7,-67.5595,-195.51750000000004,212.92379999999986,-54.60930000000005,106.26300000000006,-263.0769999999996,264.5774999999999,1.5005000000006703,11
8,-67.06129999999993,-183.11500000000086,205.51330000000007,-53.35240000000016,103.64560000000003,-250.17630000000128,255.80650000000014,5.630199999998922,11
9,-71.67719999999997,-172.79700000000054,202.41950000000006,-55.57329999999982,107.92079999999999,-244.47420000000392,254.76699999999977,10.292799999992212,11
10,-72.49350000000011,-191.38350000000253,218.10450000000014,-55.06299999999993,109.90759999999989,-263.8770000000006,272.9491000000003,9.07210000000066,11
11,-70.26750000000008,-175.3319000000012,204.71839999999997,-57.08529999999996,111.7713,-245.5994000000013,259.4044,13.804999999995061,11
12,-70.4673000000001,-191.66440000000108,220.26010000000002,-58.9185999999998,112.60599999999985,-262.1317000000005,273.94750000000033,11.815800000000422,11
13,-78.86299999999994,-219.6098999999985,243.16079999999988,-59.73599999999996,111.63640000000021,-298.47289999999754,295.0612000000003,-3.411700000000792,11
14,-66.65840000000007,-196.49679999999825,228.2444999999999,-55.30390000000011,106.32300000000004,-263.1551999999997,279.26360000000005,16.10840000000121,11
15,-75.93289999999996,-182.68189999999987,218.49099999999981,-56.27249999999995,104.12870000000001,-258.61480000000074,266.3472000000003,7.73239999999862,11
16,-69.15040000000013,-197.77760000000126,225.59649999999965,-56.07889999999992,107.41109999999989,-266.92800000000136,276.9286999999996,10.000699999994708,11
17,-74.13189999999996,-173.160399999998,204.4110999999997,-53.054700000000054,106.61599999999999,-247.29229999999978,257.9723999999994,10.68010000000288,11
18,-70.19650000000016,-160.518000000001,187.36290000000037,-55.455100000000016,107.62710000000007,-230.71450000000004,239.53490000000068,8.820399999996425,11
19,-71.30739999999982,-160.0917999999997,191.56810000000024,-53.0265,105.7899000000001,-231.39920000000177,244.33150000000012,12.932299999999373,11
