GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1789.8894,-17969.4682,-3163.8774,83.67504768,-19759.3576,-3080.20235232,-22839.55995232
1,-1783.9883,-17930.0392,-3232.7857,82.47084695999999,-19714.0275,-3150.31485304,-22864.34235304
2,-1806.4681,-18016.5868,-3143.6315,81.81873864,-19823.054900000003,-3061.81276136,-22884.867661360004
3,-1790.2602,-17831.4064,-3273.5364,85.67829144,-19621.6666,-3187.85810856,-22809.524708560002
4,-1813.2107,-17954.1319,-3153.0842,81.16443,-19767.3426,-3071.91977,-22839.26237
5,-1818.0215,-17984.1366,-3162.8865,82.41250464000001,-19802.1581,-3080.47399536,-22882.63209536
6,-1825.602,-17961.305,-3179.3917,83.84576256,-19786.907,-3095.54593744,-22882.45293744
7,-1829.3582,-17990.3842,-3205.065,84.25742256,-19819.7424,-3120.80757744,-22940.549977439998
8,-1779.6296,-18020.3615,-3196.7984,85.41705096,-19799.9911,-3111.3813490400003,-22911.372449039998
9,-1814.1654,-17946.0626,-3196.5492,83.44989216,-19760.228000000003,-3113.0993078399997,-22873.327307840005
10,-1752.8206,-18032.1824,-3144.0443,83.83176936,-19785.003,-3060.21253064,-22845.21553064
11,-1809.1486,-17851.9252,-3304.4326,83.82357936,-19661.073800000002,-3220.60902064,-22881.682820640002
12,-1787.8311,-18019.2855,-3126.1723,80.93217024,-19807.1166,-3045.24012976,-22852.35672976
13,-1798.7674,-18121.4623,-3071.764,81.43403256,-19920.2297,-2990.32996744,-22910.55966744
14,-1790.9038,-18062.9305,-3091.3961,84.18494304,-19853.8343,-3007.21115696,-22861.04545696
15,-1803.3789,-18101.4869,-3057.2635,80.08964568,-19904.8658,-2977.17385432,-22882.03965432
16,-1790.2188,-18002.7418,-3188.649,84.37848407999999,-19792.9606,-3104.27051592,-22897.23111592
17,-1789.577,-17965.4355,-3233.1915,83.4230232,-19755.0125,-3149.7684768,-22904.7809768
18,-1772.7859,-17967.3552,-3229.5196,82.15197696,-19740.1411,-3147.36762304,-22887.50872304
19,-1829.8427,-17931.362,-3239.1624,83.13549984,-19761.204700000002,-3156.02690016,-22917.231600160005

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1680.0657,-17355.4648,-3083.6851,82.88843976,-19035.5305,-3000.79666024,-22036.32716024
1,-1677.7107,-17314.5311,-3159.3784,83.1011328,-18992.2418,-3076.2772672,-22068.519067200003
2,-1711.4943,-17394.2771,-3067.9224,81.28083312,-19105.771399999998,-2986.64156688,-22092.412966879998
3,-1683.7565,-17223.5949,-3190.3916,84.87980928,-18907.3514,-3105.51179072,-22012.86319072
4,-1710.0053,-17349.8574,-3070.625,81.59603328,-19059.8627,-2989.02896672,-22048.891666720003
5,-1713.3928,-17369.501,-3074.4927,82.13102855999999,-19082.8938,-2992.36167144,-22075.25547144
6,-1720.3127,-17351.5092,-3105.2098,82.95063624000001,-19071.8219,-3022.25916376,-22094.08106376
7,-1727.4515,-17340.7268,-3158.0196,84.0131604,-19068.1783,-3074.0064396000002,-22142.184739599998
8,-1682.4509,-17381.7181,-3138.4109,84.98001384,-19064.168999999998,-3053.43088616,-22117.59988616
9,-1706.7577,-17298.7939,-3147.8805,83.0473092,-19005.5516,-3064.8331908,-22070.3847908
10,-1645.8283,-17389.8736,-3099.7288,83.89055664,-19035.7019,-3015.83824336,-22051.540143360002
11,-1703.4732,-17211.055,-3240.2383,83.78274816,-18914.5282,-3156.4555518399998,-22070.98375184
12,-1686.3822,-17385.1195,-3067.0015,81.36091008,-19071.5017,-2985.64058992,-22057.14228992
13,-1691.365,-17447.1928,-3039.6203,82.20653928,-19138.557800000002,-2957.41376072,-22095.97156072
14,-1691.3271,-17419.2785,-3041.9731,83.67189839999999,-19110.6056,-2958.3012016000002,-22068.9068016
15,-1694.9086,-17473.9303,-3002.7885,79.97527728,-19168.8389,-2922.8132227200003,-22091.65212272
16,-1689.6985,-17349.2695,-3134.6107,83.70067463999999,-19038.967999999997,-3050.91002536,-22089.878025359998
17,-1682.9129,-17346.7508,-3161.717,82.58100624,-19029.6637,-3079.13599376,-22108.79969376
18,-1674.4532,-17335.254,-3156.0355,81.75443976,-19009.7072,-3074.28106024,-22083.988260240003
19,-1723.8628,-17312.8581,-3158.3951,81.8891424,-19036.7209,-3076.5059576000003,-22113.226857600002

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-36.4527,-447.3914,-288.6679,10.86032736,-483.84409999999997,-277.80757264,-761.6516726399999
1,-35.8016,-445.1104,-284.6478,10.948222079999999,-480.91200000000003,-273.69957792,-754.61157792
2,-31.8601,-445.5613,-282.6161,11.047959359999998,-477.4214,-271.56814064,-748.98954064
3,-30.3665,-449.3591,-284.9847,11.389880159999999,-479.7256,-273.59481983999996,-753.32041984
4,-32.2932,-446.471,-279.9386,11.202177599999999,-478.7642,-268.73642240000004,-747.5006224
5,-32.3929,-454.4647,-282.6627,11.49576048,-486.8576,-271.16693951999997,-758.02453952
6,-33.1082,-437.2048,-282.8715,11.5903764,-470.313,-271.2811236,-741.5941236000001
7,-34.3472,-454.1399,-273.4838,11.083347360000001,-488.4871,-262.40045263999997,-750.8875526400001
8,-30.1174,-455.5284,-275.3261,11.11208544,-485.64579999999995,-264.21401456,-749.85981456
9,-35.7305,-474.4717,-262.7575,10.98894024,-510.2022,-251.76855976,-761.97075976
