Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1833.5531,-18242.3582,-2869.5274,1907.8819,-1164.4091,-20075.9113,-2126.0546,-22201.9659,6
1,-1839.8018,-18300.0742,-2790.9031,1899.8683,-1152.7822,-20139.876,-2043.817,-22183.693,6
2,-1852.9467,-18280.3474,-2820.2745,1891.9114,-1145.7242,-20133.2941,-2074.0873,-22207.3814,6
3,-1837.9219,-18223.1406,-2898.0205,1893.1541,-1151.7617,-20061.0625,-2156.6281,-22217.690599999998,6
4,-1841.5932,-18093.8506,-2982.308,1907.9906,-1168.4317,-19935.4438,-2242.7491,-22178.192900000002,6
5,-1806.2135,-18134.0116,-2953.481,1909.5876,-1182.5965,-19940.225100000003,-2226.4899000000005,-22166.715000000004,6
6,-1842.04,-17929.4275,-3098.6775,1912.2809,-1158.7003,-19771.467500000002,-2345.0968999999996,-22116.564400000003,6
7,-1822.8899,-18054.4225,-2998.1934,1925.2085,-1185.5254,-19877.3124,-2258.5103,-22135.822699999997,6
8,-1825.6006,-18048.4296,-3043.7586,1923.6681,-1180.75,-19874.0302,-2300.8405000000002,-22174.870700000003,6
9,-1821.3949,-18131.8261,-2975.8888,1930.1319,-1188.8087,-19953.220999999998,-2234.5656,-22187.7866,6
10,-1834.8538,-18132.602,-2920.8797,1916.5854,-1173.304,-19967.4558,-2177.5983,-22145.0541,6
11,-1814.3547,-18297.8323,-2861.9027,1909.6396,-1175.8132,-20112.186999999998,-2128.0763,-22240.2633,6
12,-1845.7189,-18172.8753,-2875.8626,1917.4312,-1160.6887,-20018.5942,-2119.1201,-22137.7143,6
13,-1808.6231,-17997.979,-3041.1169,1917.7288,-1179.8046,-19806.6021,-2303.1926999999996,-22109.7948,6
14,-1820.4416,-18300.1487,-2869.4318,1905.0705,-1166.5334,-20120.590300000003,-2130.8947,-22251.485,6
15,-1831.9642,-18231.5899,-2860.246,1904.0925,-1158.8575,-20063.554099999998,-2115.0110000000004,-22178.5651,6
16,-1847.3317,-18209.9802,-2872.882,1902.7033,-1155.2037,-20057.3119,-2125.3824000000004,-22182.694300000003,6
17,-1844.5955,-18182.3362,-2903.0702,1905.7557,-1156.5202,-20026.9317,-2153.8347000000003,-22180.7664,6
18,-1839.3898,-18103.9902,-2962.5905,1924.3013,-1179.8319,-19943.38,-2218.1210999999994,-22161.5011,6
19,-1787.7987,-18176.9163,-2921.9782,1919.7086,-1183.4529,-19964.715,-2185.7225,-22150.437500000004,6
