Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-36.763,-462.8038,-256.4605,133.5121,-130.7528,-499.5668,-253.70120000000003,-753.2679999999999,4
1,-33.6694,-441.0751,-272.98,132.9215,-130.9012,-474.7445,-270.9597,-745.7042,4
2,-40.3953,-443.0647,-274.0478,132.6238,-129.1678,-483.46000000000004,-270.59180000000003,-754.0518000000002,4
3,-35.4595,-453.7175,-266.8342,132.3876,-130.3845,-489.17699999999996,-264.8311,-754.0080999999999,4
4,-38.6405,-461.9973,-266.7762,134.2587,-131.271,-500.63779999999997,-263.7885,-764.4263,4
5,-34.9901,-458.2022,-271.0555,134.2634,-131.5921,-493.1923,-268.38419999999996,-761.5765,4
6,-33.3685,-451.0853,-271.9447,133.8901,-130.9787,-484.4538,-269.03330000000005,-753.4871,4
7,-38.047,-451.9413,-271.8644,134.1594,-129.5627,-489.9883,-267.2677,-757.2559999999999,4
8,-37.6308,-452.5715,-271.5913,133.9799,-130.787,-490.20230000000004,-268.39840000000004,-758.6007,4
9,-34.8712,-440.2598,-271.0093,134.254,-130.8065,-475.131,-267.5618,-742.6928,4
10,-36.8696,-451.5698,-268.0673,133.3468,-130.5672,-488.4394,-265.2877,-753.7270999999998,4
11,-34.7001,-448.5565,-268.3858,133.7058,-130.9085,-483.25660000000005,-265.5885,-748.8451,4
12,-39.8145,-444.2137,-272.683,134.2067,-129.5063,-484.0282,-267.9826,-752.0108,4
13,-37.5729,-452.4525,-265.6805,133.2664,-130.4482,-490.0254,-262.8623,-752.8877,4
14,-35.6387,-451.574,-266.8201,131.8489,-130.8246,-487.21270000000004,-265.79580000000004,-753.0085000000001,4
15,-36.837,-466.641,-258.4399,133.0774,-130.3072,-503.478,-255.6697,-759.1477,4
16,-27.3894,-461.476,-253.8239,133.0963,-130.8475,-488.8654,-251.5751,-740.4404999999999,4
17,-36.035,-445.5029,-277.4522,133.6397,-130.8691,-481.53790000000004,-274.6816,-756.2195,4
18,-37.1064,-437.0546,-281.6886,134.5942,-131.4087,-474.161,-278.5031,-752.6641,4
19,-37.0,-455.5689,-266.3362,134.528,-132.0001,-492.5689,-263.80830000000003,-756.3771999999999,4
