Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.3964,-481.3199,-270.8859,139.3617,-139.8906,-512.7163,-271.4148,-784.1311000000001,18
1,-27.4473,-458.9433,-276.2203,139.9098,-140.0629,-486.3906,-276.37340000000006,-762.764,18
2,-29.4007,-482.9631,-265.6425,138.0292,-137.6745,-512.3638,-265.28779999999995,-777.6516,18
3,-34.3664,-458.3493,-278.8129,138.9506,-138.1928,-492.7157,-278.05510000000004,-770.7708000000001,18
4,-32.5783,-490.1706,-269.7223,138.7285,-137.3016,-522.7488999999999,-268.29540000000003,-791.0443,18
5,-33.3083,-468.5946,-272.5665,139.1774,-136.551,-501.90290000000005,-269.94010000000003,-771.8430000000001,18
6,-26.7507,-465.305,-273.9058,138.5773,-136.1751,-492.0557,-271.5036,-763.5592999999999,18
7,-31.3294,-491.2334,-269.367,138.4308,-136.0151,-522.5628,-266.9513,-789.5141000000001,18
8,-32.0996,-471.25,-277.8692,138.9222,-135.8215,-503.3496,-274.76849999999996,-778.1181,18
9,-34.7484,-473.2128,-270.7655,137.3866,-134.9217,-507.9612,-268.3006,-776.2617999999999,18
10,-36.8444,-467.4313,-274.3076,137.6276,-135.944,-504.27570000000003,-272.62399999999997,-776.8996999999999,18
11,-31.846,-459.5827,-285.0464,137.0464,-135.7154,-491.4287,-283.7154,-775.1441,18
12,-33.1335,-478.9353,-267.843,137.1598,-135.007,-512.0688,-265.6902,-777.759,18
13,-31.9093,-460.3136,-276.8105,136.3802,-133.3503,-492.2229,-273.7806,-766.0035,18
14,-35.2172,-481.2534,-264.1024,135.7329,-135.022,-516.4706,-263.39149999999995,-779.8621,18
15,-34.3455,-545.1039,-208.6333,136.1298,-135.148,-579.4494,-207.6515,-787.1009,18
16,-32.671,-487.8898,-254.864,138.7238,-137.169,-520.5608,-253.3092,-773.87,18
17,-33.2036,-481.9682,-268.5399,137.2638,-136.9661,-515.1718000000001,-268.2422,-783.4140000000001,18
18,-30.9288,-477.2214,-263.5141,141.1288,-138.3955,-508.15020000000004,-260.7808,-768.9309999999999,18
19,-32.6797,-486.8669,-260.7276,137.9867,-136.1903,-519.5466,-258.9312,-778.4778,18
