Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1705.5386,-17228.4888,-3080.4885,1854.6548,-1175.6756,-18934.0274,-2401.5092999999997,-21335.536699999997,32
1,-1720.7842,-17295.5625,-3006.9787,1836.8132,-1166.0086,-19016.346700000002,-2336.1741,-21352.520800000002,32
2,-1727.1606,-17216.4075,-3073.5625,1833.2836,-1168.6119,-18943.5681,-2408.8908,-21352.4589,32
3,-1759.1373,-17080.7391,-3168.6597,1849.7644,-1177.2607,-18839.876399999997,-2496.156,-21336.032399999996,32
4,-1731.9696,-17274.5579,-3018.9375,1841.5051,-1175.317,-19006.5275,-2352.7493999999997,-21359.2769,32
5,-1719.5005,-17292.8584,-3059.6586,1835.0791,-1172.0673,-19012.3589,-2396.6468000000004,-21409.005699999998,32
6,-1750.5316,-17139.7033,-3136.4538,1840.2435,-1166.5418,-18890.2349,-2462.7520999999997,-21352.986999999997,32
7,-1739.6244,-17295.641,-2990.3949,1823.725,-1158.0504,-19035.2654,-2324.7203,-21359.9857,32
8,-1712.3954,-17091.4852,-3141.5195,1836.7849,-1167.8522,-18803.8806,-2472.5868,-21276.4674,32
9,-1720.0082,-17103.2171,-3158.8451,1836.0903,-1168.0599,-18823.225300000002,-2490.8147,-21314.04,32
10,-1708.6082,-17145.4341,-3148.3272,1848.4272,-1184.2138,-18854.042299999997,-2484.1138,-21338.156099999997,32
11,-1714.0437,-17291.9738,-3052.0139,1843.9196,-1178.3463,-19006.017499999998,-2386.4406,-21392.4581,32
12,-1700.4817,-17254.5511,-3052.5441,1824.7786,-1162.9309,-18955.0328,-2390.6964,-21345.729199999998,32
13,-1774.8966,-17233.8046,-3044.8964,1828.1334,-1154.6435,-19008.7012,-2371.4065,-21380.1077,32
14,-1762.1434,-17245.9794,-2980.8527,1833.3923,-1158.352,-19008.1228,-2305.8124,-21313.9352,32
15,-1712.0338,-17212.5853,-3016.5208,1848.243,-1172.0979,-18924.6191,-2340.3756999999996,-21264.9948,32
16,-1740.2092,-17228.3157,-3044.0147,1841.2547,-1176.1713,-18968.5249,-2378.9313,-21347.4562,32
17,-1738.219,-17315.596,-2968.9112,1838.0937,-1172.2931,-19053.815000000002,-2303.1106,-21356.9256,32
18,-1733.8169,-17009.7288,-3244.5205,1842.8234,-1171.8359,-18743.545700000002,-2573.5330000000004,-21317.0787,32
19,-1714.1231,-17171.4889,-3108.2304,1841.4295,-1172.0934,-18885.612,-2438.8943,-21324.506300000005,32
