Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-37.16230000000016,-126.76400000000194,142.49309999999997,-6.087787919999995,-163.92630000000122,136.40531208000039,-27.520987920000948,24
1,-41.96730000000013,-141.50629999999825,162.30279999999993,-6.527646720000002,-183.47359999999748,155.77515327999959,-27.698446719994763,24
2,-38.40620000000002,-135.51489999999893,150.76270000000005,-6.124297679999994,-173.92109999999917,144.63840232000007,-29.282697679998705,24
3,-45.301100000000176,-144.78550000000138,164.2268999999999,-6.399813600000007,-190.08660000000293,157.82708639999964,-32.25951360000283,24
4,-41.82939999999991,-154.0190000000004,172.9352,-6.186791519999986,-195.8483999999994,166.74840847999997,-29.099991519996706,24
5,-36.27830000000003,-159.5824000000012,173.2273,-5.722505280000009,-195.8607000000028,167.5047947199996,-28.35590528000273,24
6,-35.889100000000084,-168.2908000000022,190.5172000000004,-5.815702080000015,-204.17990000000208,184.7014979200007,-19.478402080001842,24
7,-37.5660000000001,-139.12660000000045,156.08320000000032,-5.929598160000012,-176.692600000001,150.15360184000014,-26.538998160004553,24
8,-32.80839999999999,-116.74569999999716,132.6699999999999,-4.939399439999994,-149.5540999999967,127.73060055999974,-21.823499439996453,24
9,-29.079300000000046,-136.6300999999986,146.02760000000018,-4.632143759999998,-165.70939999999842,141.39545624000033,-24.313943759997642,24
10,-29.10620000000018,-159.16960000000006,168.7482,-4.997280240000004,-188.27579999999682,163.75091975999987,-24.524880239996946,24
11,-25.170699999999982,-143.65660000000162,150.4942000000001,-4.356856800000012,-168.8273000000023,146.13734319999986,-22.68995680000205,24
12,-25.671499999999938,-115.34369999999893,129.37529999999998,-3.931678800000002,-141.01519999999954,125.44362119999971,-15.571578799996587,24
13,-30.938899999999936,-107.7986999999992,125.07650000000024,-4.359439440000003,-138.73759999999868,120.71706056000022,-18.020539439999766,24
14,-26.023399999999988,-130.55010000000078,136.41359999999992,-4.5080380799999915,-156.57349999999894,131.90556191999963,-24.667938080000113,24
15,-26.12769999999994,-150.85579999999794,157.73559999999992,-4.357083600000006,-176.9834999999988,153.37851639999985,-23.60498359999667,24
16,-33.65749999999995,-137.32790000000062,152.62099999999975,-4.947812639999997,-170.98539999999946,147.6731873599996,-23.312212639996233,24
17,-27.88230000000005,-130.48410000000092,144.10750000000002,-4.468613040000003,-158.3664000000005,139.63888696000015,-18.7275130399986,24
18,-31.813100000000013,-136.96769999999805,157.37859999999966,-5.674801680000007,-168.78079999999625,151.70379831999963,-17.07700167999974,24
19,-30.0529000000001,-129.34779999999915,141.34700000000026,-4.525991280000001,-159.4006999999972,136.8210087200003,-22.57969127999877,24
