Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1707.5593,-17276.6689,-3079.549,1839.2135,-1168.6539,-18984.2282,-2408.9894,-21393.2176,38
1,-1736.0377,-17001.2902,-3233.5608,1851.5694,-1175.871,-18737.3279,-2557.8624,-21295.1903,38
2,-1755.6008,-17150.9797,-3078.9741,1836.8557,-1156.6163,-18906.5805,-2398.7347,-21305.3152,38
3,-1747.4608,-17260.1239,-3070.8424,1842.4832,-1162.3122,-19007.5847,-2390.6714,-21398.256100000002,38
4,-1725.0796,-17238.4143,-3124.0067,1850.6197,-1168.3669,-18963.4939,-2441.7538999999997,-21405.2478,38
5,-1742.3838,-17272.8311,-3093.8571,1838.8638,-1173.2989,-19015.2149,-2428.2922,-21443.507100000003,38
6,-1716.5857,-17206.1899,-3112.2554,1847.5626,-1180.7099,-18922.7756,-2445.4027,-21368.178300000003,38
7,-1734.0186,-17127.3253,-3226.0884,1846.764,-1169.4724,-18861.3439,-2548.7968,-21410.1407,38
8,-1705.9245,-17162.9571,-3134.8927,1840.3995,-1171.745,-18868.8816,-2466.2382,-21335.1198,38
9,-1702.8954,-17183.1059,-3181.2561,1850.029,-1178.7884,-18886.0013,-2510.0155,-21396.0168,38
10,-1712.8795,-17249.715,-3143.2028,1837.9897,-1170.9113,-18962.5945,-2476.1243999999997,-21438.7189,38
11,-1722.6077,-17197.3405,-3095.8728,1843.8251,-1167.7667,-18919.9482,-2419.8144,-21339.762600000002,38
12,-1703.7916,-17237.6701,-3156.1543,1833.1844,-1165.6064,-18941.4617,-2488.5762999999997,-21430.038000000004,38
13,-1735.8871,-17200.8023,-3104.5187,1836.3454,-1167.4075,-18936.6894,-2435.5808,-21372.270200000003,38
14,-1739.7989,-17088.4242,-3177.1484,1845.2615,-1173.3112,-18828.223100000003,-2505.1981,-21333.4212,38
15,-1732.5516,-17117.6904,-3130.3598,1849.3581,-1182.9163,-18850.242,-2463.9180000000006,-21314.159999999996,38
16,-1703.1621,-17081.5714,-3200.3008,1847.1326,-1178.0898,-18784.733500000002,-2531.258,-21315.991500000004,38
17,-1749.0848,-17118.6589,-3191.1419,1843.9999,-1181.1263,-18867.7437,-2528.2682999999997,-21396.012,38
18,-1757.7259,-17192.9639,-3173.1506,1847.2885,-1172.8864,-18950.6898,-2498.7484999999997,-21449.4383,38
19,-1733.7094,-17171.9561,-3114.7756,1841.0232,-1179.3524,-18905.6655,-2453.1048,-21358.7703,38
