Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.8305,-433.9837,-296.046,140.7603,-138.9549,-465.8142,-294.2406,-760.0548000000001,32
1,-33.1659,-434.1183,-283.9741,140.0893,-139.4318,-467.2842,-283.3166,-750.6007999999999,32
2,-30.1153,-474.8623,-271.7899,140.1413,-139.3527,-504.9776,-271.0013,-775.9789,32
3,-32.9029,-448.2459,-281.4483,138.5584,-137.3985,-481.1488,-280.2884,-761.4372,32
4,-34.9147,-458.4974,-280.4248,139.3003,-138.2644,-493.4121,-279.38890000000004,-772.801,32
5,-28.7429,-438.5986,-288.0524,138.1615,-139.3512,-467.3415,-289.2421,-756.5836000000002,32
6,-33.785,-438.9517,-282.7777,138.5443,-136.3641,-472.73670000000004,-280.59749999999997,-753.3342,32
7,-34.5878,-452.9516,-279.1254,135.2368,-135.095,-487.5394,-278.9836,-766.523,32
8,-35.3099,-464.2377,-268.9922,134.9674,-133.9703,-499.5476,-267.99510000000004,-767.5427,32
9,-34.6002,-453.8634,-278.5132,134.9532,-130.7562,-488.46360000000004,-274.3162,-762.7798,32
10,-32.131,-467.9431,-262.4373,138.6057,-136.7484,-500.07410000000004,-260.58,-760.6541,32
11,-31.6681,-444.1184,-275.3026,133.2948,-132.5734,-475.7865,-274.58119999999997,-750.3676999999999,32
12,-36.3515,-470.9897,-274.3925,136.1062,-133.4458,-507.3412,-271.73209999999995,-779.0733,32
13,-36.7935,-458.263,-277.7733,136.2148,-132.9991,-495.05649999999997,-274.5576,-769.6141,32
14,-30.7108,-464.9902,-271.1876,136.229,-134.6512,-495.701,-269.60979999999995,-765.3108,32
15,-29.4124,-453.6158,-277.1521,137.226,-134.1906,-483.02819999999997,-274.11670000000004,-757.1449,32
16,-33.7032,-445.4938,-292.3467,138.2324,-135.5764,-479.197,-289.6907,-768.8877,32
17,-31.6764,-438.6979,-286.502,139.5743,-137.0785,-470.3743,-284.00620000000004,-754.3805,32
18,-32.4714,-452.7126,-281.1992,139.0687,-136.4978,-485.184,-278.6283,-763.8122999999999,32
19,-27.8608,-466.1194,-276.6089,136.5976,-136.6577,-493.98019999999997,-276.669,-770.6491999999998,32
